"Region, subregion, country or area *",1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
Saudi Arabia,3121.335 ,3198.551 ,3283.300 ,3372.617 ,3464.552 ,3558.155 ,3653.561 ,3751.875 ,3855.084 ,3965.815 ,4086.539 ,4218.879 ,4362.864 ,4516.659 ,4677.404 ,4843.635 ,5015.204 ,5194.846 ,5387.486 ,5599.628 ,5836.389 ,6100.994 ,6393.894 ,6714.095 ,7059.334 ,7428.703 ,7818.613 ,8231.604 ,8679.840 ,9179.621 ,9740.599 ,10366.661 ,11048.080 ,11763.837 ,12484.967 ,13189.115 ,13869.012 ,14525.660 ,15155.223 ,15755.944 ,16326.815 ,16867.829 ,17378.833 ,17859.750 ,18311.090 ,18735.841 ,19131.578 ,19505.576 ,19882.458 ,20294.406 ,20764.312 ,21303.592 ,21906.308 ,22556.425 ,23228.890 ,23905.654 ,24578.301 ,25252.569 ,25940.770 ,26661.492 ,27425.676 ,28238.020 ,29086.357 ,29944.476 ,30776.722 ,31557.144 ,32275.687 ,32938.213 ,33554.343 ,34140.662 ,34709.640 ,35262.692 ,35796.030 ,36311.124 ,36808.935 ,37290.305 ,37756.514 ,38208.593 ,38646.705 ,39070.672 ,39480.349 ,39876.559 ,40259.678 ,40628.538 ,40981.439 ,41317.419 ,41636.053 ,41938.531 ,42227.432 ,42506.254 ,42777.611 ,43042.326 ,43299.987 ,43550.350 ,43792.735 ,44026.516 ,44251.739 ,44468.354 ,44675.434 ,44871.764 ,45056.349 ,45228.878 ,45389.177 ,45536.647 ,45670.620 ,45790.676 ,45896.709 ,45988.868 ,46067.330 ,46132.424 ,46184.561 ,46224.061 ,46251.459 ,46267.819 ,46274.424 ,46272.457 ,46262.568 ,46245.377 ,46221.898 ,46193.245 ,46160.345 ,46123.828 ,46084.168 ,46041.891 ,45997.421 ,45951.118 ,45903.301 ,45854.152 ,45803.721 ,45751.914 ,45698.635 ,45643.928 ,45587.725 ,45529.671 ,45469.277 ,45406.141 ,45340.087 ,45271.008 ,45198.721 ,45123.025 ,45043.753 ,44960.759 ,44873.901 ,44783.072 ,44688.160 ,44589.081 ,44485.745 ,44378.093 ,44266.068 ,44149.619 ,44028.699 
State of Palestine,931.928 ,923.747 ,931.907 ,948.782 ,968.648 ,987.760 ,1004.314 ,1018.491 ,1032.097 ,1048.111 ,1069.316 ,1096.811 ,1128.708 ,1159.584 ,1182.053 ,1191.384 ,1184.687 ,1165.054 ,1141.048 ,1124.752 ,1124.649 ,1144.093 ,1180.050 ,1226.926 ,1276.127 ,1321.421 ,1361.346 ,1398.017 ,1433.100 ,1469.436 ,1509.183 ,1552.787 ,1599.645 ,1649.698 ,1702.656 ,1758.477 ,1817.036 ,1878.940 ,1945.678 ,2019.227 ,2100.883 ,2190.399 ,2286.985 ,2390.599 ,2501.078 ,2617.702 ,2741.578 ,2871.147 ,2999.862 ,3119.076 ,3223.009 ,3308.750 ,3379.049 ,3440.799 ,3504.041 ,3576.170 ,3659.363 ,3751.866 ,3852.310 ,3957.984 ,4066.829 ,4178.875 ,4294.960 ,4414.644 ,4537.425 ,4662.884 ,4790.705 ,4920.724 ,5052.776 ,5186.790 ,5322.629 ,5460.157 ,5599.139 ,5739.325 ,5880.448 ,6022.270 ,6164.642 ,6307.518 ,6450.860 ,6594.701 ,6739.073 ,6883.904 ,7029.150 ,7174.824 ,7320.996 ,7467.678 ,7614.868 ,7762.499 ,7910.586 ,8059.122 ,8208.074 ,8357.430 ,8507.100 ,8656.996 ,8807.017 ,8957.046 ,9107.004 ,9256.814 ,9406.355 ,9555.524 ,9704.205 ,9852.315 ,9999.752 ,10146.390 ,10292.065 ,10436.636 ,10580.031 ,10722.161 ,10863.015 ,11002.574 ,11140.803 ,11277.675 ,11413.107 ,11547.031 ,11679.366 ,11810.055 ,11939.053 ,12066.295 ,12191.798 ,12315.545 ,12437.518 ,12557.704 ,12676.049 ,12792.485 ,12906.943 ,13019.365 ,13129.719 ,13237.978 ,13344.129 ,13448.141 ,13550.011 ,13649.708 ,13747.207 ,13842.512 ,13935.638 ,14026.590 ,14115.350 ,14201.884 ,14286.175 ,14368.195 ,14447.911 ,14525.285 ,14600.318 ,14672.994 ,14743.301 ,14811.242 ,14876.786 ,14939.909 ,15000.599 ,15058.831 ,15114.548 
Syrian Arab Republic,3413.331 ,3498.526 ,3591.006 ,3690.735 ,3797.624 ,3911.501 ,4032.069 ,4158.976 ,4291.803 ,4430.101 ,4573.512 ,4721.896 ,4875.422 ,5034.646 ,5200.336 ,5373.137 ,5553.246 ,5740.710 ,5935.860 ,6139.048 ,6350.541 ,6570.857 ,6800.141 ,7037.851 ,7283.177 ,7535.714 ,7794.662 ,8060.649 ,8336.418 ,8625.690 ,8930.774 ,9252.851 ,9590.227 ,9938.847 ,10293.049 ,10648.632 ,11004.272 ,11360.852 ,11719.071 ,12080.444 ,12446.171 ,12815.219 ,13187.085 ,13564.167 ,13949.697 ,14345.492 ,14755.286 ,15177.456 ,15602.210 ,16016.092 ,16410.848 ,16766.899 ,17087.901 ,17415.266 ,17806.638 ,18294.611 ,18914.977 ,19632.806 ,20325.443 ,20824.893 ,21018.834 ,20863.993 ,20420.701 ,19809.141 ,19203.090 ,18734.987 ,18430.453 ,18269.868 ,18284.407 ,18499.181 ,18924.442 ,19586.107 ,20466.483 ,21475.277 ,22487.636 ,23410.906 ,24211.928 ,24907.221 ,25514.968 ,26072.715 ,26608.489 ,27120.835 ,27597.719 ,28045.737 ,28472.807 ,28885.224 ,29286.341 ,29677.328 ,30059.500 ,30433.257 ,30798.944 ,31158.103 ,31511.711 ,31858.600 ,32196.795 ,32524.870 ,32842.724 ,33150.990 ,33449.891 ,33739.798 ,34021.051 ,34293.685 ,34557.725 ,34813.506 ,35061.428 ,35301.808 ,35534.769 ,35760.353 ,35978.642 ,36189.653 ,36393.430 ,36590.004 ,36779.360 ,36961.357 ,37135.834 ,37302.609 ,37461.631 ,37612.865 ,37756.160 ,37891.373 ,38018.375 ,38137.084 ,38247.475 ,38349.488 ,38443.102 ,38528.286 ,38605.036 ,38673.351 ,38733.216 ,38784.596 ,38827.508 ,38862.013 ,38888.191 ,38906.164 ,38916.058 ,38918.013 ,38912.248 ,38898.954 ,38878.213 ,38850.136 ,38814.874 ,38772.740 ,38724.135 ,38669.554 ,38609.554 ,38544.671 ,38475.478 ,38402.544 ,38326.432 ,38247.683 ,38166.870 
Turkey,21408.401 ,21951.206 ,22508.947 ,23081.575 ,23668.906 ,24270.585 ,24886.111 ,25514.810 ,26155.911 ,26808.621 ,27472.331 ,28146.893 ,28832.805 ,29531.342 ,30244.232 ,30972.965 ,31717.477 ,32477.961 ,33256.432 ,34055.361 ,34876.267 ,35720.568 ,36587.225 ,37472.298 ,38370.241 ,39277.211 ,40189.511 ,41108.248 ,42039.935 ,42993.991 ,43975.921 ,44988.356 ,46025.357 ,47073.422 ,48114.105 ,49133.883 ,50128.489 ,51100.878 ,52053.704 ,52992.429 ,53921.699 ,54840.531 ,55748.875 ,56653.729 ,57564.132 ,58486.381 ,59423.208 ,60372.499 ,61329.590 ,62287.326 ,63240.121 ,64191.474 ,65143.054 ,66085.803 ,67007.855 ,67903.406 ,68763.405 ,69597.281 ,70440.032 ,71339.185 ,72326.914 ,73409.455 ,74569.867 ,75787.333 ,77030.628 ,78271.472 ,79512.426 ,80745.020 ,81916.871 ,82961.805 ,83835.750 ,84514.623 ,85018.678 ,85404.040 ,85752.414 ,86124.851 ,86538.218 ,86980.348 ,87448.212 ,87930.070 ,88416.609 ,88911.982 ,89420.636 ,89932.642 ,90434.305 ,90915.264 ,91371.620 ,91804.610 ,92215.299 ,92606.684 ,92980.818 ,93337.049 ,93673.545 ,93989.970 ,94286.019 ,94561.424 ,94815.952 ,95049.536 ,95262.354 ,95454.730 ,95626.879 ,95778.945 ,95910.848 ,96022.261 ,96112.748 ,96182.060 ,96230.280 ,96257.793 ,96265.026 ,96252.581 ,96221.010 ,96170.780 ,96102.296 ,96016.095 ,95912.763 ,95792.894 ,95657.028 ,95505.818 ,95340.210 ,95161.248 ,94969.861 ,94766.751 ,94552.452 ,94327.544 ,94092.548 ,93848.004 ,93594.376 ,93332.203 ,93062.099 ,92784.712 ,92500.581 ,92210.226 ,91913.898 ,91611.539 ,91302.878 ,90987.823 ,90666.605 ,90339.681 ,90007.536 ,89670.703 ,89329.723 ,88984.998 ,88636.885 ,88285.717 ,87931.792 ,87575.504 ,87217.276 ,86857.626 ,86497.133 ,86136.453 ,85776.302 
United Arab Emirates,69.588 ,67.320 ,69.063 ,72.630 ,76.460 ,79.578 ,81.682 ,83.068 ,84.559 ,87.362 ,92.634 ,101.078 ,112.472 ,125.566 ,138.529 ,150.362 ,160.481 ,170.283 ,183.194 ,203.820 ,235.499 ,278.808 ,332.760 ,397.174 ,471.364 ,554.324 ,646.943 ,748.117 ,852.262 ,952.040 ,1042.384 ,1120.900 ,1189.545 ,1253.060 ,1318.478 ,1391.052 ,1472.218 ,1560.718 ,1655.849 ,1756.043 ,1860.174 ,1970.026 ,2086.639 ,2207.405 ,2328.686 ,2448.820 ,2571.020 ,2700.010 ,2838.145 ,2988.162 ,3154.925 ,3326.032 ,3507.232 ,3741.932 ,4087.931 ,4579.562 ,5242.032 ,6044.067 ,6894.278 ,7666.393 ,8270.684 ,8672.475 ,8900.453 ,9006.263 ,9070.867 ,9154.302 ,9269.612 ,9400.145 ,9541.615 ,9682.088 ,9813.170 ,9937.479 ,10061.874 ,10186.481 ,10311.025 ,10435.287 ,10559.658 ,10684.417 ,10809.007 ,10932.595 ,11054.579 ,11174.712 ,11293.171 ,11410.288 ,11526.564 ,11642.335 ,11757.634 ,11872.175 ,11985.602 ,12097.447 ,12207.333 ,12315.129 ,12420.753 ,12523.948 ,12624.393 ,12721.861 ,12816.225 ,12907.478 ,12995.686 ,13081.004 ,13163.548 ,13243.345 ,13320.401 ,13394.834 ,13466.755 ,13536.292 ,13603.507 ,13668.459 ,13731.274 ,13792.061 ,13850.931 ,13907.962 ,13963.177 ,14016.621 ,14068.299 ,14118.248 ,14166.462 ,14212.988 ,14257.823 ,14300.957 ,14342.412 ,14382.179 ,14420.241 ,14456.568 ,14491.077 ,14523.728 ,14554.496 ,14583.398 ,14610.397 ,14635.468 ,14658.580 ,14679.764 ,14699.020 ,14716.381 ,14731.862 ,14745.503 ,14757.342 ,14767.425 ,14775.847 ,14782.694 ,14788.066 ,14792.047 ,14794.687 ,14796.067 ,14796.222 ,14795.228 ,14793.169 ,14790.148 ,14786.238 ,14781.592 ,14776.335 
Yemen,4402.320 ,4473.749 ,4545.741 ,4618.551 ,4692.418 ,4767.587 ,4844.325 ,4922.886 ,5003.533 ,5086.541 ,5172.135 ,5260.501 ,5351.799 ,5446.063 ,5543.339 ,5643.643 ,5748.588 ,5858.638 ,5971.407 ,6083.619 ,6193.810 ,6300.554 ,6407.295 ,6523.452 ,6661.566 ,6830.692 ,7034.868 ,7271.872 ,7536.764 ,7821.552 ,8120.497 ,8434.017 ,8764.621 ,9111.097 ,9472.170 ,9847.899 ,10232.733 ,10628.585 ,11051.504 ,11523.267 ,12057.039 ,12661.614 ,13325.583 ,14017.239 ,14692.686 ,15320.653 ,15889.449 ,16408.954 ,16896.210 ,17378.098 ,17874.725 ,18390.135 ,18919.179 ,19462.086 ,20017.068 ,20582.927 ,21160.534 ,21751.605 ,22356.391 ,22974.929 ,23606.779 ,24252.206 ,24909.969 ,25576.322 ,26246.327 ,26916.207 ,27584.213 ,28250.420 ,28915.284 ,29579.986 ,30245.305 ,30910.815 ,31575.533 ,32239.043 ,32900.886 ,33560.644 ,34218.019 ,34872.702 ,35524.173 ,36171.853 ,36815.286 ,37453.909 ,38087.508 ,38716.410 ,39341.197 ,39962.096 ,40578.956 ,41191.012 ,41797.181 ,42396.011 ,42986.334 ,43567.400 ,44138.834 ,44700.165 ,45251.062 ,45791.086 ,46319.750 ,46836.330 ,47339.907 ,47829.434 ,48304.040 ,48763.178 ,49206.527 ,49633.685 ,50044.350 ,50438.268 ,50815.200 ,51174.963 ,51517.443 ,51842.580 ,52150.388 ,52440.860 ,52714.126 ,52970.461 ,53210.273 ,53433.907 ,53641.657 ,53833.738 ,54010.552 ,54172.526 ,54320.079 ,54453.507 ,54573.156 ,54679.512 ,54773.118 ,54854.450 ,54923.857 ,54981.579 ,55027.781 ,55062.583 ,55086.108 ,55098.596 ,55100.322 ,55091.474 ,55072.245 ,55042.834 ,55003.445 ,54954.326 ,54895.681 ,54827.735 ,54750.720 ,54664.860 ,54570.404 ,54467.604 ,54356.697 ,54237.944 ,54111.610 ,53977.952 ,53837.228 ,53689.711 ,53535.658 
EUROPE,549375.019 ,554466.929 ,559927.981 ,565596.267 ,571350.534 ,577110.360 ,582838.184 ,588537.233 ,594245.078 ,600023.218 ,605925.437 ,611963.910 ,618079.777 ,624130.497 ,629925.547 ,635332.234 ,640285.798 ,644832.052 ,649085.051 ,653216.510 ,657350.134 ,661522.652 ,665692.145 ,669810.600 ,673799.969 ,677604.816 ,681220.531 ,684673.157 ,687975.138 ,691147.012 ,694207.337 ,697140.911 ,699949.754 ,702689.656 ,705434.113 ,708226.818 ,711091.028 ,713985.201 ,716806.509 ,719413.066 ,721698.587 ,723653.725 ,725300.091 ,726604.118 ,727533.923 ,728084.593 ,728232.510 ,728031.016 ,727650.060 ,727316.733 ,727200.939 ,727354.723 ,727754.272 ,728396.633 ,729252.505 ,730289.682 ,731530.909 ,732963.756 ,734474.490 ,735911.175 ,737163.580 ,738177.804 ,738976.542 ,739621.182 ,740210.730 ,740813.959 ,741447.158 ,742073.853 ,742648.010 ,743102.600 ,743390.045 ,743496.123 ,743438.071 ,743238.044 ,742931.108 ,742543.943 ,742084.455 ,741547.811 ,740933.049 ,740236.038 ,739455.618 ,738594.649 ,737662.133 ,736669.558 ,735631.399 ,734559.259 ,733458.059 ,732329.790 ,731178.888 ,730009.261 ,728823.373 ,727623.603 ,726409.818 ,725178.432 ,723923.916 ,722641.296 ,721330.282 ,719989.731 ,718613.112 ,717192.185 ,715721.014 ,714198.650 ,712626.791 ,711006.293 ,709338.970 ,707627.727 ,705874.906 ,704084.680 ,702264.549 ,700423.794 ,698571.108 ,696711.606 ,694850.970 ,692999.221 ,691167.491 ,689365.386 ,687598.853 ,685871.998 ,684189.718 ,682556.372 ,680975.519 ,679450.314 ,677982.921 ,676574.419 ,675224.838 ,673934.026 ,672702.079 ,671528.585 ,670411.475 ,669348.210 ,668335.805 ,667372.242 ,666454.873 ,665580.428 ,664744.995 ,663944.660 ,663176.207 ,662435.839 ,661718.307 ,661017.709 ,660328.638 ,659646.778 ,658968.455 ,658290.526 ,657609.954 ,656923.489 ,656227.522 ,655517.997 ,654790.448 ,654039.965 ,653261.252 
Eastern Europe,220170.532 ,223325.586 ,226669.385 ,230125.058 ,233627.990 ,237125.910 ,240579.278 ,243960.901 ,247254.627 ,250453.385 ,253552.980 ,256545.465 ,259413.557 ,262127.919 ,264654.402 ,266974.449 ,269072.718 ,270971.000 ,272734.803 ,274454.360 ,276197.291 ,277986.445 ,279812.268 ,281670.029 ,283543.555 ,285419.766 ,287300.664 ,289190.396 ,291078.710 ,292952.001 ,294797.870 ,296598.845 ,298346.612 ,300047.597 ,301713.900 ,303345.655 ,304947.176 ,306487.792 ,307889.888 ,309052.289 ,309901.947 ,310416.444 ,310613.560 ,310512.301 ,310148.650 ,309556.593 ,308748.143 ,307737.757 ,306568.509 ,305292.681 ,303957.552 ,302580.116 ,301183.921 ,299829.699 ,298588.342 ,297510.641 ,296621.738 ,295913.454 ,295359.343 ,294914.429 ,294540.681 ,294233.056 ,293987.914 ,293768.982 ,293532.237 ,293243.708 ,292885.221 ,292454.364 ,291953.328 ,291391.709 ,290776.392 ,290104.935 ,289371.292 ,288575.230 ,287717.326 ,286798.893 ,285821.964 ,284789.809 ,283706.998 ,282579.247 ,281412.548 ,280210.396 ,278978.361 ,277726.916 ,276468.587 ,275213.665 ,273967.047 ,272731.577 ,271512.642 ,270315.232 ,269142.879 ,267998.248 ,266881.356 ,265789.155 ,264716.587 ,263659.144 ,262615.590 ,261584.761 ,260561.959 ,259541.644 ,258519.068 ,257492.117 ,256459.273 ,255417.720 ,254364.677 ,253298.139 ,252217.463 ,251122.735 ,250013.783 ,248890.885 ,247755.090 ,246607.318 ,245450.130 ,244288.254 ,243127.701 ,241973.917 ,240829.831 ,239698.274 ,238584.248 ,237493.383 ,236430.378 ,235398.041 ,234398.503 ,233434.721 ,232509.447 ,231624.795 ,230781.790 ,229980.626 ,229221.072 ,228502.268 ,227822.868 ,227182.044 ,226577.970 ,226006.963 ,225464.434 ,224946.150 ,224449.649 ,223972.497 ,223510.424 ,223058.681 ,222613.166 ,222170.870 ,221729.620 ,221287.793 ,220844.097 ,220397.038 ,219945.031 ,219486.094 ,219018.068 ,218538.454 ,218044.517 
Belarus,7745.002 ,7717.072 ,7710.087 ,7723.232 ,7755.061 ,7803.537 ,7865.984 ,7939.122 ,8019.184 ,8102.198 ,8184.631 ,8264.142 ,8340.236 ,8414.515 ,8489.930 ,8568.454 ,8650.318 ,8734.042 ,8817.942 ,8899.691 ,8977.639 ,9051.218 ,9120.964 ,9187.675 ,9252.678 ,9316.955 ,9380.452 ,9443.001 ,9505.452 ,9568.883 ,9633.888 ,9700.245 ,9767.260 ,9834.424 ,9901.045 ,9966.154 ,10030.068 ,10091.633 ,10146.632 ,10189.615 ,10216.846 ,10226.493 ,10219.918 ,10200.510 ,10173.355 ,10142.308 ,10109.072 ,10073.061 ,10033.061 ,9986.933 ,9933.609 ,9872.961 ,9807.132 ,9740.054 ,9676.902 ,9621.543 ,9575.043 ,9536.864 ,9507.331 ,9486.239 ,9473.071 ,9468.500 ,9471.730 ,9478.902 ,9484.851 ,9485.772 ,9480.042 ,9468.338 ,9452.113 ,9433.874 ,9415.431 ,9397.050 ,9377.930 ,9357.681 ,9335.640 ,9311.380 ,9284.893 ,9256.512 ,9226.508 ,9195.266 ,9163.118 ,9130.206 ,9096.649 ,9062.760 ,9028.926 ,8995.426 ,8962.430 ,8930.010 ,8898.297 ,8867.377 ,8837.337 ,8808.218 ,8780.024 ,8752.613 ,8725.793 ,8699.407 ,8673.379 ,8647.680 ,8622.150 ,8596.611 ,8570.898 ,8544.963 ,8518.766 ,8492.247 ,8465.358 ,8438.076 ,8410.386 ,8382.316 ,8353.916 ,8325.295 ,8296.549 ,8267.719 ,8238.874 ,8210.118 ,8181.588 ,8153.400 ,8125.627 ,8098.349 ,8071.646 ,8045.662 ,8020.485 ,7996.166 ,7972.771 ,7950.305 ,7928.786 ,7908.253 ,7888.687 ,7870.107 ,7852.509 ,7835.884 ,7820.208 ,7805.450 ,7791.577 ,7778.517 ,7766.185 ,7754.505 ,7743.421 ,7732.864 ,7722.738 ,7712.938 ,7703.356 ,7693.915 ,7684.553 ,7675.213 ,7665.835 ,7656.366 ,7646.753 ,7636.906 ,7626.752 ,7616.190 ,7605.140 
Bulgaria,7250.999 ,7310.510 ,7371.970 ,7434.611 ,7497.873 ,7561.405 ,7625.105 ,7689.047 ,7753.528 ,7818.912 ,7885.525 ,7953.378 ,8022.060 ,8090.600 ,8157.722 ,8222.470 ,8284.335 ,8343.387 ,8399.919 ,8454.501 ,8507.476 ,8558.968 ,8608.611 ,8655.674 ,8699.139 ,8738.361 ,8772.535 ,8801.885 ,8828.014 ,8853.187 ,8878.775 ,8905.069 ,8930.671 ,8953.074 ,8968.856 ,8975.291 ,8972.469 ,8960.472 ,8936.557 ,8897.446 ,8841.371 ,8766.890 ,8676.243 ,8575.889 ,8474.669 ,8379.180 ,8291.872 ,8211.726 ,8137.564 ,8066.883 ,7997.787 ,7930.546 ,7866.086 ,7803.881 ,7743.264 ,7683.763 ,7624.959 ,7566.949 ,7510.331 ,7456.030 ,7404.590 ,7356.213 ,7310.383 ,7266.141 ,7222.145 ,7177.396 ,7131.494 ,7084.571 ,7036.848 ,6988.739 ,6940.527 ,6892.210 ,6843.583 ,6794.495 ,6744.760 ,6694.229 ,6642.909 ,6590.868 ,6538.137 ,6484.770 ,6430.847 ,6376.395 ,6321.526 ,6266.489 ,6211.611 ,6157.135 ,6103.183 ,6049.788 ,5997.076 ,5945.164 ,5894.132 ,5844.039 ,5794.882 ,5746.569 ,5698.961 ,5651.925 ,5605.435 ,5559.473 ,5513.950 ,5468.779 ,5423.867 ,5379.183 ,5334.697 ,5290.342 ,5246.053 ,5201.794 ,5157.553 ,5113.351 ,5069.191 ,5025.108 ,4981.147 ,4937.332 ,4893.731 ,4850.462 ,4807.686 ,4765.543 ,4724.106 ,4683.418 ,4643.597 ,4604.764 ,4567.025 ,4530.423 ,4495.000 ,4460.763 ,4427.726 ,4395.878 ,4365.232 ,4335.773 ,4307.482 ,4280.322 ,4254.229 ,4229.196 ,4205.142 ,4182.009 ,4159.720 ,4138.177 ,4117.321 ,4097.078 ,4077.344 ,4057.958 ,4038.814 ,4019.828 ,4000.953 ,3982.155 ,3963.418 ,3944.705 ,3925.994 ,3907.228 ,3888.357 ,3869.301 ,3849.979 
Czechia,8902.619 ,9007.006 ,9110.140 ,9205.963 ,9290.488 ,9361.762 ,9420.024 ,9467.547 ,9508.368 ,9547.667 ,9590.187 ,9638.411 ,9691.077 ,9742.466 ,9784.356 ,9811.407 ,9821.115 ,9817.192 ,9808.040 ,9805.458 ,9817.817 ,9847.386 ,9891.283 ,9946.376 ,10007.469 ,10070.144 ,10134.717 ,10200.921 ,10263.109 ,10314.154 ,10349.271 ,10365.718 ,10365.453 ,10354.307 ,10340.848 ,10331.370 ,10327.528 ,10327.732 ,10331.215 ,10336.170 ,10341.169 ,10346.750 ,10353.318 ,10358.972 ,10361.242 ,10358.456 ,10350.570 ,10338.593 ,10323.488 ,10306.645 ,10289.594 ,10271.204 ,10252.439 ,10239.277 ,10239.536 ,10258.176 ,10298.288 ,10356.586 ,10423.794 ,10486.845 ,10536.286 ,10568.715 ,10586.755 ,10594.481 ,10598.526 ,10603.762 ,10610.947 ,10618.303 ,10625.250 ,10630.589 ,10633.424 ,10633.850 ,10632.288 ,10628.469 ,10622.091 ,10612.937 ,10601.013 ,10586.452 ,10569.339 ,10549.862 ,10528.196 ,10504.439 ,10478.832 ,10451.919 ,10424.374 ,10396.773 ,10369.331 ,10342.163 ,10315.532 ,10289.698 ,10264.847 ,10241.094 ,10218.417 ,10196.684 ,10175.660 ,10155.117 ,10134.980 ,10115.144 ,10095.316 ,10075.141 ,10054.302 ,10032.670 ,10010.124 ,9986.446 ,9961.394 ,9934.787 ,9906.573 ,9876.757 ,9845.284 ,9812.157 ,9777.427 ,9741.143 ,9703.469 ,9664.710 ,9625.258 ,9585.480 ,9545.559 ,9505.687 ,9466.256 ,9427.714 ,9390.433 ,9354.597 ,9320.340 ,9287.827 ,9257.182 ,9228.510 ,9201.891 ,9177.321 ,9154.745 ,9134.004 ,9114.984 ,9097.620 ,9081.844 ,9067.448 ,9054.195 ,9041.877 ,9030.377 ,9019.556 ,9009.323 ,8999.519 ,8990.017 ,8980.714 ,8971.508 ,8962.319 ,8953.051 ,8943.642 ,8934.029 ,8924.124 ,8913.885 ,8903.250 ,8892.165 
Hungary,9337.723 ,9480.574 ,9597.897 ,9692.842 ,9768.622 ,9828.441 ,9875.554 ,9913.225 ,9944.699 ,9973.063 ,10001.017 ,10030.528 ,10062.576 ,10097.059 ,10133.076 ,10169.931 ,10208.376 ,10248.860 ,10289.943 ,10329.555 ,10366.340 ,10398.442 ,10426.426 ,10454.060 ,10486.634 ,10527.270 ,10578.457 ,10637.073 ,10693.829 ,10735.989 ,10754.766 ,10746.963 ,10716.324 ,10669.693 ,10617.232 ,10566.817 ,10519.786 ,10475.042 ,10435.047 ,10402.126 ,10377.651 ,10363.564 ,10359.143 ,10359.589 ,10358.122 ,10349.838 ,10332.989 ,10309.022 ,10280.145 ,10249.959 ,10221.051 ,10194.005 ,10167.872 ,10141.956 ,10115.081 ,10086.465 ,10055.897 ,10023.887 ,9991.201 ,9958.942 ,9927.840 ,9898.204 ,9869.684 ,9841.697 ,9813.335 ,9783.925 ,9753.281 ,9721.559 ,9688.847 ,9655.361 ,9621.254 ,9586.483 ,9550.949 ,9514.618 ,9477.472 ,9439.465 ,9400.611 ,9360.911 ,9320.240 ,9278.442 ,9235.459 ,9191.264 ,9145.936 ,9099.592 ,9052.386 ,9004.466 ,8955.891 ,8906.747 ,8857.218 ,8807.516 ,8757.846 ,8708.275 ,8658.883 ,8609.776 ,8561.050 ,8512.785 ,8465.027 ,8417.791 ,8371.044 ,8324.701 ,8278.700 ,8233.042 ,8187.692 ,8142.534 ,8097.419 ,8052.238 ,8006.955 ,7961.554 ,7916.018 ,7870.266 ,7824.309 ,7778.138 ,7731.796 ,7685.360 ,7638.895 ,7592.536 ,7546.301 ,7500.260 ,7454.578 ,7409.457 ,7365.054 ,7321.434 ,7278.634 ,7236.692 ,7195.646 ,7155.511 ,7116.318 ,7078.083 ,7040.752 ,7004.285 ,6968.617 ,6933.737 ,6899.640 ,6866.284 ,6833.610 ,6801.586 ,6770.170 ,6739.357 ,6709.140 ,6679.543 ,6650.545 ,6622.150 ,6594.329 ,6567.021 ,6540.217 ,6513.862 ,6487.923 ,6462.387 ,6437.239 ,6412.459 ,6388.053 
