"Region, subregion, country or area *",1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
Latvia,1926.568 ,1933.991 ,1945.956 ,1961.655 ,1980.395 ,2001.570 ,2024.675 ,2049.315 ,2075.172 ,2102.004 ,2129.586 ,2157.660 ,2185.878 ,2213.803 ,2240.945 ,2266.941 ,2291.465 ,2314.500 ,2336.322 ,2357.395 ,2378.017 ,2398.376 ,2418.267 ,2437.177 ,2454.393 ,2469.436 ,2482.181 ,2492.978 ,2502.513 ,2511.735 ,2521.385 ,2531.013 ,2540.442 ,2550.927 ,2564.107 ,2580.751 ,2602.151 ,2626.899 ,2649.821 ,2663.924 ,2664.432 ,2649.152 ,2620.246 ,2582.650 ,2543.622 ,2508.473 ,2478.825 ,2453.302 ,2430.547 ,2408.090 ,2384.163 ,2358.677 ,2332.492 ,2305.775 ,2278.855 ,2251.983 ,2225.223 ,2198.518 ,2171.881 ,2145.309 ,2118.848 ,2092.493 ,2066.374 ,2040.784 ,2016.125 ,1992.663 ,1981.633 ,1976.361 ,1974.812 ,1974.031 ,1971.807 ,1967.490 ,1961.535 ,1954.245 ,1946.303 ,1938.205 ,1929.895 ,1921.119 ,1911.920 ,1902.393 ,1892.603 ,1882.608 ,1872.438 ,1862.196 ,1851.954 ,1841.825 ,1831.830 ,1822.037 ,1812.481 ,1803.193 ,1794.223 ,1785.594 ,1777.322 ,1769.443 ,1761.994 ,1754.976 ,1748.395 ,1742.246 ,1736.494 ,1731.102 ,1726.039 ,1721.281 ,1716.810 ,1712.549 ,1708.411 ,1704.344 ,1700.299 ,1696.286 ,1692.267 ,1688.211 ,1684.099 ,1679.934 ,1675.708 ,1671.468 ,1667.243 ,1663.088 ,1659.007 ,1655.026 ,1651.206 ,1647.596 ,1644.244 ,1641.192 ,1638.436 ,1636.013 ,1633.957 ,1632.295 ,1631.029 ,1630.145 ,1629.646 ,1629.489 ,1629.655 ,1630.125 ,1630.872 ,1631.838 ,1632.951 ,1634.138 ,1635.390 ,1636.651 ,1637.875 ,1638.998 ,1639.979 ,1640.775 ,1641.379 ,1641.783 ,1642.012 ,1642.052 ,1641.916 ,1641.595 ,1641.113 ,1640.455 ,1639.614 
Lithuania,2567.403 ,2569.611 ,2578.047 ,2591.373 ,2608.522 ,2628.745 ,2651.625 ,2676.999 ,2704.985 ,2735.866 ,2769.866 ,2806.913 ,2846.388 ,2887.074 ,2927.380 ,2966.162 ,3002.790 ,3037.440 ,3070.690 ,3103.511 ,3136.580 ,3170.071 ,3203.628 ,3236.731 ,3268.642 ,3298.873 ,3327.257 ,3354.062 ,3379.798 ,3405.176 ,3430.759 ,3456.142 ,3481.132 ,3506.539 ,3533.478 ,3562.396 ,3594.056 ,3627.328 ,3658.490 ,3682.557 ,3696.034 ,3697.453 ,3688.100 ,3670.647 ,3649.134 ,3626.602 ,3603.745 ,3579.904 ,3555.133 ,3529.178 ,3501.835 ,3473.617 ,3444.754 ,3414.352 ,3381.118 ,3344.252 ,3303.671 ,3260.091 ,3214.627 ,3168.772 ,3123.803 ,3079.881 ,3037.246 ,2997.334 ,2961.846 ,2931.926 ,2916.273 ,2909.606 ,2908.882 ,2909.698 ,2908.768 ,2905.064 ,2899.203 ,2891.624 ,2883.287 ,2874.933 ,2866.422 ,2857.300 ,2847.508 ,2837.025 ,2825.830 ,2813.948 ,2801.430 ,2788.362 ,2774.872 ,2761.059 ,2746.999 ,2732.758 ,2718.503 ,2704.431 ,2690.684 ,2677.347 ,2664.480 ,2652.185 ,2640.576 ,2629.728 ,2619.692 ,2610.453 ,2601.965 ,2594.155 ,2586.926 ,2580.269 ,2574.143 ,2568.438 ,2563.005 ,2557.726 ,2552.556 ,2547.476 ,2542.418 ,2537.331 ,2532.173 ,2526.934 ,2521.607 ,2516.207 ,2510.784 ,2505.376 ,2499.992 ,2494.661 ,2489.442 ,2484.416 ,2479.666 ,2475.225 ,2471.097 ,2467.341 ,2464.026 ,2461.196 ,2458.860 ,2457.010 ,2455.660 ,2454.797 ,2454.395 ,2454.447 ,2454.920 ,2455.753 ,2456.861 ,2458.183 ,2459.678 ,2461.296 ,2462.963 ,2464.587 ,2466.091 ,2467.426 ,2468.571 ,2469.494 ,2470.189 ,2470.648 ,2470.864 ,2470.786 ,2470.414 ,2469.689 ,2468.585 
Norway,3265.273 ,3300.752 ,3334.478 ,3367.055 ,3398.905 ,3430.340 ,3461.510 ,3492.447 ,3523.048 ,3553.129 ,3582.507 ,3611.146 ,3639.210 ,3667.113 ,3695.408 ,3724.463 ,3754.362 ,3784.868 ,3815.637 ,3846.184 ,3876.060 ,3905.269 ,3933.725 ,3960.802 ,3985.741 ,4008.031 ,4027.475 ,4044.330 ,4059.183 ,4072.868 ,4086.076 ,4098.973 ,4111.657 ,4124.585 ,4138.268 ,4153.105 ,4169.322 ,4186.968 ,4205.966 ,4226.122 ,4247.285 ,4269.471 ,4292.683 ,4316.788 ,4341.615 ,4366.995 ,4393.209 ,4420.262 ,4447.486 ,4474.004 ,4499.367 ,4523.145 ,4546.019 ,4570.106 ,4598.214 ,4632.364 ,4673.070 ,4719.648 ,4771.409 ,4827.180 ,4885.878 ,4947.595 ,5012.007 ,5077.101 ,5140.311 ,5199.836 ,5239.702 ,5269.012 ,5290.867 ,5309.984 ,5329.849 ,5351.337 ,5373.446 ,5395.568 ,5416.515 ,5435.397 ,5452.277 ,5467.595 ,5481.309 ,5493.373 ,5503.754 ,5512.490 ,5519.613 ,5525.224 ,5529.458 ,5532.453 ,5534.265 ,5535.002 ,5534.815 ,5533.936 ,5532.533 ,5530.696 ,5528.495 ,5526.028 ,5523.393 ,5520.661 ,5517.902 ,5515.130 ,5512.298 ,5509.342 ,5506.198 ,5502.872 ,5499.380 ,5495.649 ,5491.612 ,5487.201 ,5482.419 ,5477.285 ,5471.836 ,5466.142 ,5460.251 ,5454.195 ,5448.006 ,5441.755 ,5435.544 ,5429.448 ,5423.523 ,5417.791 ,5412.287 ,5407.045 ,5402.106 ,5397.485 ,5393.218 ,5389.296 ,5385.765 ,5382.622 ,5379.857 ,5377.491 ,5375.534 ,5373.982 ,5372.828 ,5372.092 ,5371.723 ,5371.707 ,5371.989 ,5372.541 ,5373.349 ,5374.362 ,5375.522 ,5376.777 ,5378.055 ,5379.304 ,5380.511 ,5381.642 ,5382.686 ,5383.609 ,5384.396 ,5385.003 ,5385.394 ,5385.503 ,5385.294 
Sweden,7009.912 ,7073.227 ,7127.520 ,7175.667 ,7220.064 ,7262.623 ,7304.779 ,7347.479 ,7391.248 ,7436.262 ,7482.543 ,7530.181 ,7579.566 ,7631.457 ,7686.730 ,7745.673 ,7809.086 ,7875.907 ,7942.322 ,8003.185 ,8054.916 ,8095.793 ,8127.034 ,8151.598 ,8173.968 ,8197.340 ,8223.249 ,8250.695 ,8277.414 ,8300.003 ,8316.338 ,8325.493 ,8329.425 ,8332.443 ,8340.440 ,8357.652 ,8384.989 ,8421.056 ,8464.787 ,8514.206 ,8567.384 ,8625.137 ,8686.738 ,8746.776 ,8798.234 ,8836.420 ,8859.191 ,8868.853 ,8870.848 ,8873.100 ,8881.640 ,8897.793 ,8920.694 ,8951.422 ,8990.639 ,9038.623 ,9096.264 ,9163.243 ,9236.890 ,9313.478 ,9390.168 ,9465.892 ,9540.907 ,9615.247 ,9689.376 ,9763.565 ,9812.193 ,9849.353 ,9878.254 ,9903.697 ,9929.200 ,9955.717 ,9982.150 ,10007.482 ,10029.952 ,10048.300 ,10062.526 ,10073.218 ,10080.390 ,10084.161 ,10084.707 ,10082.073 ,10076.506 ,10068.624 ,10059.179 ,10048.834 ,10037.857 ,10026.428 ,10014.967 ,10003.882 ,9993.521 ,9984.080 ,9975.625 ,9968.123 ,9961.446 ,9955.449 ,9950.160 ,9945.545 ,9941.349 ,9937.256 ,9932.987 ,9928.462 ,9923.626 ,9918.313 ,9912.330 ,9905.541 ,9897.909 ,9889.432 ,9880.197 ,9870.325 ,9859.958 ,9849.124 ,9837.890 ,9826.418 ,9814.954 ,9803.649 ,9792.625 ,9781.918 ,9771.641 ,9761.866 ,9752.658 ,9744.112 ,9736.243 ,9729.111 ,9722.704 ,9717.039 ,9712.123 ,9707.996 ,9704.705 ,9702.318 ,9700.855 ,9700.313 ,9700.623 ,9701.775 ,9703.735 ,9706.453 ,9709.883 ,9713.892 ,9718.274 ,9722.739 ,9727.052 ,9731.050 ,9734.655 ,9737.820 ,9740.504 ,9742.648 ,9744.154 ,9744.896 ,9744.695 ,9743.333 ,9740.554 
United Kingdom,50616.014 ,50621.416 ,50686.055 ,50797.274 ,50945.397 ,51123.707 ,51328.662 ,51559.670 ,51818.623 ,52108.972 ,52433.157 ,52789.816 ,53171.326 ,53562.805 ,53945.019 ,54303.107 ,54630.989 ,54928.528 ,55194.456 ,55429.643 ,55634.935 ,55809.750 ,55953.322 ,56066.830 ,56152.179 ,56211.947 ,56247.405 ,56262.020 ,56263.661 ,56262.127 ,56265.475 ,56276.315 ,56296.240 ,56330.877 ,56386.226 ,56466.131 ,56574.280 ,56709.208 ,56862.893 ,57023.746 ,57183.331 ,57339.447 ,57494.538 ,57650.473 ,57810.771 ,57978.321 ,58156.745 ,58346.673 ,58544.938 ,58746.728 ,58950.848 ,59149.343 ,59348.953 ,59580.222 ,59884.128 ,60286.754 ,60802.801 ,61414.660 ,62076.221 ,62722.607 ,63306.843 ,63811.882 ,64250.330 ,64641.110 ,65015.686 ,65397.080 ,65697.172 ,65959.586 ,66191.458 ,66402.224 ,66598.820 ,66784.662 ,66958.758 ,67118.322 ,67258.491 ,67375.944 ,67470.945 ,67545.765 ,67601.437 ,67639.459 ,67661.339 ,67667.852 ,67660.126 ,67640.597 ,67612.142 ,67577.243 ,67537.120 ,67492.677 ,67445.585 ,67397.506 ,67349.741 ,67303.145 ,67257.988 ,67214.093 ,67170.891 ,67127.819 ,67084.992 ,67042.328 ,66998.670 ,66952.544 ,66902.797 ,66849.182 ,66791.748 ,66730.098 ,66663.889 ,66593.019 ,66517.445 ,66437.567 ,66354.309 ,66268.863 ,66182.332 ,66095.226 ,66008.016 ,65921.723 ,65837.434 ,65756.096 ,65678.335 ,65604.580 ,65535.390 ,65471.265 ,65412.613 ,65359.754 ,65312.881 ,65272.184 ,65237.761 ,65209.643 ,65187.784 ,65172.013 ,65162.069 ,65157.585 ,65158.136 ,65163.416 ,65172.956 ,65185.987 ,65201.595 ,65218.954 ,65237.590 ,65257.028 ,65276.419 ,65294.825 ,65311.507 ,65325.971 ,65337.930 ,65347.291 ,65354.018 ,65358.069 ,65359.396 ,65357.885 ,65353.408 ,65345.759 ,65334.705 
Southern Europe,108737.324 ,109707.398 ,110692.721 ,111667.020 ,112613.562 ,113525.080 ,114404.187 ,115263.005 ,116121.535 ,117004.917 ,117935.639 ,118925.041 ,119965.856 ,121029.152 ,122073.210 ,123070.011 ,124005.432 ,124894.074 ,125771.246 ,126687.439 ,127677.447 ,128749.346 ,129886.208 ,131066.898 ,132259.563 ,133437.816 ,134596.189 ,135731.872 ,136823.804 ,137847.691 ,138785.430 ,139628.089 ,140376.507 ,141035.563 ,141615.437 ,142125.142 ,142566.597 ,142941.484 ,143258.882 ,143529.892 ,143764.632 ,143977.279 ,144175.105 ,144354.316 ,144506.546 ,144632.256 ,144718.877 ,144786.897 ,144908.134 ,145177.435 ,145657.350 ,146368.156 ,147273.493 ,148307.083 ,149372.845 ,150392.512 ,151358.941 ,152268.544 ,153052.154 ,153627.755 ,153943.085 ,153958.951 ,153703.438 ,153276.446 ,152820.713 ,152440.653 ,152441.180 ,152635.155 ,152941.229 ,153232.783 ,153417.225 ,153474.315 ,153433.737 ,153311.815 ,153139.649 ,152940.307 ,152714.441 ,152452.599 ,152156.968 ,151829.112 ,151470.857 ,151084.497 ,150672.367 ,150235.962 ,149776.548 ,149295.504 ,148794.686 ,148276.155 ,147741.802 ,147193.653 ,146633.689 ,146063.370 ,145484.556 ,144899.707 ,144311.523 ,143722.315 ,143133.385 ,142545.629 ,141960.311 ,141378.496 ,140800.940 ,140228.918 ,139662.640 ,139100.395 ,138539.664 ,137978.711 ,137418.054 ,136859.184 ,136302.746 ,135749.583 ,135201.035 ,134658.013 ,134122.742 ,133599.282 ,133092.713 ,132607.293 ,132145.093 ,131707.469 ,131297.573 ,130918.608 ,130573.042 ,130262.173 ,129986.242 ,129745.401 ,129539.302 ,129367.226 ,129228.685 ,129122.577 ,129046.562 ,128997.507 ,128972.584 ,128969.913 ,128987.412 ,129021.835 ,129069.517 ,129127.119 ,129192.348 ,129263.164 ,129336.764 ,129410.233 ,129481.099 ,129547.498 ,129607.933 ,129661.476 ,129707.274 ,129744.640 ,129772.827 ,129791.257 ,129799.215 ,129796.076 ,129781.208 
Albania,1263.174 ,1287.497 ,1316.089 ,1348.099 ,1382.878 ,1419.970 ,1459.089 ,1500.149 ,1543.222 ,1588.484 ,1636.056 ,1685.900 ,1737.644 ,1790.534 ,1843.593 ,1896.125 ,1947.785 ,1998.693 ,2049.151 ,2099.653 ,2150.598 ,2202.035 ,2253.844 ,2306.003 ,2358.463 ,2411.229 ,2464.336 ,2517.872 ,2571.850 ,2626.286 ,2681.239 ,2735.329 ,2788.314 ,2842.624 ,2901.592 ,2966.798 ,3041.007 ,3121.336 ,3197.067 ,3253.656 ,3281.454 ,3275.431 ,3240.587 ,3189.583 ,3140.595 ,3106.736 ,3092.228 ,3093.041 ,3103.759 ,3115.576 ,3121.970 ,3122.408 ,3119.029 ,3111.005 ,3097.747 ,3079.179 ,3054.331 ,3023.907 ,2991.651 ,2962.635 ,2940.525 ,2926.659 ,2920.039 ,2918.978 ,2920.775 ,2923.352 ,2936.536 ,2954.794 ,2976.251 ,2998.430 ,3019.470 ,3038.541 ,3055.772 ,3071.437 ,3086.210 ,3100.549 ,3114.347 ,3127.237 ,3139.091 ,3149.777 ,3159.225 ,3167.386 ,3174.314 ,3179.984 ,3184.433 ,3187.690 ,3189.795 ,3190.835 ,3190.961 ,3190.400 ,3189.332 ,3187.839 ,3186.008 ,3184.014 ,3182.021 ,3180.192 ,3178.590 ,3177.251 ,3176.196 ,3175.418 ,3174.902 ,3174.659 ,3174.668 ,3174.854 ,3175.075 ,3175.234 ,3175.303 ,3175.236 ,3174.966 ,3174.400 ,3173.470 ,3172.147 ,3170.419 ,3168.290 ,3165.755 ,3162.832 ,3159.532 ,3155.878 ,3151.925 ,3147.774 ,3143.502 ,3139.144 ,3134.749 ,3130.376 ,3126.134 ,3122.086 ,3118.284 ,3114.747 ,3111.507 ,3108.596 ,3106.043 ,3103.848 ,3102.028 ,3100.577 ,3099.467 ,3098.707 ,3098.262 ,3098.121 ,3098.236 ,3098.561 ,3099.044 ,3099.665 ,3100.340 ,3101.079 ,3101.810 ,3102.491 ,3103.070 ,3103.476 ,3103.654 ,3103.514 ,3102.983 
Andorra,6.196 ,6.689 ,7.247 ,7.865 ,8.525 ,9.232 ,9.989 ,10.779 ,11.615 ,12.498 ,13.411 ,14.375 ,15.370 ,16.412 ,17.469 ,18.549 ,19.647 ,20.758 ,21.890 ,23.058 ,24.276 ,25.559 ,26.892 ,28.232 ,29.520 ,30.705 ,31.777 ,32.771 ,33.737 ,34.818 ,36.067 ,37.500 ,39.114 ,40.867 ,42.706 ,44.600 ,46.517 ,48.455 ,50.434 ,52.448 ,54.509 ,56.671 ,58.888 ,60.971 ,62.677 ,63.850 ,64.360 ,64.327 ,64.142 ,64.370 ,65.390 ,67.341 ,70.049 ,73.182 ,76.244 ,78.867 ,80.991 ,82.683 ,83.861 ,84.462 ,84.449 ,83.751 ,82.431 ,80.788 ,79.223 ,78.014 ,77.766 ,78.135 ,78.900 ,79.737 ,80.400 ,80.861 ,81.165 ,81.365 ,81.518 ,81.661 ,81.810 ,81.930 ,82.026 ,82.088 ,82.133 ,82.162 ,82.170 ,82.157 ,82.131 ,82.070 ,81.999 ,81.892 ,81.761 ,81.621 ,81.443 ,81.249 ,81.028 ,80.785 ,80.538 ,80.265 ,79.976 ,79.679 ,79.361 ,79.033 ,78.702 ,78.365 ,78.013 ,77.653 ,77.285 ,76.902 ,76.505 ,76.101 ,75.689 ,75.270 ,74.840 ,74.407 ,73.970 ,73.531 ,73.100 ,72.684 ,72.287 ,71.901 ,71.540 ,71.203 ,70.880 ,70.598 ,70.341 ,70.110 ,69.911 ,69.741 ,69.602 ,69.489 ,69.398 ,69.339 ,69.301 ,69.279 ,69.281 ,69.297 ,69.327 ,69.357 ,69.402 ,69.448 ,69.500 ,69.545 ,69.601 ,69.641 ,69.687 ,69.723 ,69.755 ,69.785 ,69.805 ,69.828 ,69.841 ,69.845 ,69.844 
Bosnia and Herzegovina,2661.296 ,2710.651 ,2764.713 ,2821.308 ,2878.849 ,2936.309 ,2993.271 ,3049.919 ,3106.894 ,3165.191 ,3225.668 ,3288.602 ,3353.226 ,3417.574 ,3478.995 ,3535.640 ,3586.634 ,3632.669 ,3675.452 ,3717.466 ,3760.527 ,3805.285 ,3851.151 ,3897.255 ,3942.223 ,3985.103 ,4025.265 ,4063.191 ,4100.350 ,4138.819 ,4179.855 ,4222.511 ,4265.310 ,4308.106 ,4350.746 ,4392.130 ,4435.504 ,4478.519 ,4508.056 ,4506.653 ,4463.422 ,4371.603 ,4239.154 ,4087.999 ,3948.816 ,3843.712 ,3780.378 ,3752.431 ,3750.485 ,3759.118 ,3766.706 ,3771.284 ,3775.807 ,3779.247 ,3781.287 ,3781.530 ,3779.468 ,3774.000 ,3763.599 ,3746.561 ,3722.084 ,3688.865 ,3648.200 ,3604.999 ,3566.002 ,3535.961 ,3526.739 ,3530.907 ,3543.879 ,3558.685 ,3570.168 ,3577.000 ,3580.472 ,3581.232 ,3580.702 ,3579.918 ,3578.732 ,3576.460 ,3573.009 ,3568.235 ,3562.070 ,3554.530 ,3545.673 ,3535.536 ,3524.150 ,3511.596 ,3497.934 ,3483.309 ,3467.998 ,3452.341 ,3436.636 ,3420.989 ,3405.532 ,3390.535 ,3376.299 ,3363.084 ,3350.979 ,3339.987 ,3330.051 ,3321.065 ,3312.890 ,3305.525 ,3298.925 ,3292.868 ,3287.091 ,3281.358 ,3275.585 ,3269.749 ,3263.734 ,3257.443 ,3250.798 ,3243.774 ,3236.374 ,3228.618 ,3220.598 ,3212.372 ,3203.973 ,3195.461 ,3186.965 ,3178.640 ,3170.629 ,3162.992 ,3155.778 ,3149.131 ,3143.170 ,3138.000 ,3133.667 ,3130.171 ,3127.525 ,3125.692 ,3124.669 ,3124.406 ,3124.876 ,3125.963 ,3127.521 ,3129.428 ,3131.598 ,3133.983 ,3136.444 ,3138.844 ,3141.054 ,3143.004 ,3144.634 ,3145.922 ,3146.850 ,3147.425 ,3147.596 ,3147.346 ,3146.626 ,3145.389 ,3143.572 
Croatia,3850.297 ,3886.221 ,3922.674 ,3959.116 ,3995.135 ,4030.414 ,4064.774 ,4098.124 ,4130.491 ,4161.964 ,4192.634 ,4222.502 ,4251.421 ,4279.058 ,4304.986 ,4328.920 ,4350.813 ,4370.856 ,4389.320 ,4406.607 ,4423.072 ,4438.814 ,4453.987 ,4469.036 ,4484.521 ,4500.865 ,4518.101 ,4536.198 ,4555.420 ,4576.033 ,4598.129 ,4621.419 ,4645.413 ,4669.613 ,4693.431 ,4716.117 ,4737.949 ,4758.151 ,4773.683 ,4780.629 ,4776.372 ,4760.003 ,4732.862 ,4697.535 ,4657.802 ,4616.763 ,4574.887 ,4532.399 ,4491.902 ,4456.433 ,4428.072 ,4408.080 ,4395.819 ,4388.946 ,4383.920 ,4378.057 ,4370.699 ,4362.266 ,4352.428 ,4341.084 ,4328.153 ,4313.371 ,4296.526 ,4277.806 ,4257.533 ,4236.016 ,4228.282 ,4225.507 ,4225.720 ,4226.012 ,4224.230 ,4219.778 ,4213.174 ,4204.778 ,4195.310 ,4185.293 ,4174.709 ,4163.287 ,4151.037 ,4137.968 ,4124.077 ,4109.429 ,4094.097 ,4078.127 ,4061.576 ,4044.519 ,4027.007 ,4009.172 ,3991.150 ,3973.155 ,3955.351 ,3937.810 ,3920.629 ,3903.973 ,3888.079 ,3873.071 ,3859.027 ,3845.929 ,3833.777 ,3822.508 ,3812.066 ,3802.441 ,3793.584 ,3785.310 ,3777.373 ,3769.590 ,3761.869 ,3754.217 ,3746.543 ,3738.774 ,3730.875 ,3722.796 ,3714.566 ,3706.222 ,3697.874 ,3689.598 ,3681.418 ,3673.387 ,3665.575 ,3658.121 ,3651.104 ,3644.590 ,3638.587 ,3633.183 ,3628.462 ,3624.465 ,3621.219 ,3618.724 ,3616.956 ,3615.894 ,3615.507 ,3615.760 ,3616.612 ,3617.961 ,3619.692 ,3621.687 ,3623.893 ,3626.254 ,3628.654 ,3630.977 ,3633.119 ,3635.020 ,3636.638 ,3637.939 ,3638.923 ,3639.577 ,3639.884 ,3639.811 ,3639.331 ,3638.410 ,3637.001 
Gibraltar,22.039 ,22.292 ,22.494 ,22.630 ,22.720 ,22.775 ,22.816 ,22.863 ,22.959 ,23.129 ,23.394 ,23.786 ,24.284 ,24.848 ,25.454 ,26.041 ,26.612 ,27.174 ,27.694 ,28.159 ,28.560 ,28.869 ,29.104 ,29.278 ,29.427 ,29.578 ,29.742 ,29.902 ,30.049 ,30.177 ,30.272 ,30.334 ,30.381 ,30.383 ,30.325 ,30.207 ,30.004 ,29.744 ,29.469 ,29.262 ,29.164 ,29.212 ,29.379 ,29.623 ,29.895 ,30.147 ,30.382 ,30.594 ,30.801 ,30.991 ,31.180 ,31.374 ,31.544 ,31.720 ,31.896 ,32.085 ,32.296 ,32.510 ,32.732 ,32.956 ,33.189 ,33.405 ,33.623 ,33.831 ,34.038 ,34.228 ,34.356 ,34.444 ,34.507 ,34.557 ,34.610 ,34.659 ,34.703 ,34.734 ,34.754 ,34.781 ,34.794 ,34.788 ,34.781 ,34.767 ,34.750 ,34.723 ,34.694 ,34.660 ,34.627 ,34.590 ,34.542 ,34.507 ,34.471 ,34.430 ,34.401 ,34.366 ,34.325 ,34.287 ,34.253 ,34.224 ,34.190 ,34.152 ,34.116 ,34.083 ,34.046 ,34.009 ,33.964 ,33.917 ,33.874 ,33.824 ,33.771 ,33.715 ,33.655 ,33.599 ,33.538 ,33.481 ,33.420 ,33.363 ,33.304 ,33.244 ,33.200 ,33.146 ,33.097 ,33.064 ,33.023 ,32.998 ,32.967 ,32.941 ,32.921 ,32.907 ,32.898 ,32.885 ,32.887 ,32.883 ,32.879 ,32.886 ,32.894 ,32.898 ,32.905 ,32.914 ,32.920 ,32.926 ,32.931 ,32.943 ,32.948 ,32.949 ,32.947 ,32.950 ,32.948 ,32.952 ,32.952 ,32.944 ,32.950 ,32.939 ,32.942 
Greece,7668.794 ,7743.251 ,7814.593 ,7882.997 ,7948.525 ,8011.124 ,8070.644 ,8126.805 ,8179.268 ,8227.654 ,8271.788 ,8311.808 ,8348.332 ,8382.605 ,8416.193 ,8450.504 ,8486.428 ,8524.555 ,8565.665 ,8610.472 ,8659.795 ,8712.683 ,8769.758 ,8835.139 ,8914.176 ,9009.917 ,9124.755 ,9255.380 ,9392.113 ,9521.672 ,9634.504 ,9727.724 ,9804.166 ,9867.161 ,9922.431 ,9974.739 ,10023.374 ,10068.281 ,10115.853 ,10174.169 ,10248.537 ,10341.892 ,10451.417 ,10569.422 ,10684.818 ,10789.375 ,10880.912 ,10961.123 ,11030.393 ,11090.266 ,11142.119 ,11184.398 ,11216.799 ,11243.567 ,11270.476 ,11301.204 ,11338.770 ,11380.897 ,11419.647 ,11443.828 ,11446.005 ,11422.805 ,11378.257 ,11321.300 ,11264.726 ,11217.800 ,11208.358 ,11219.044 ,11241.883 ,11264.681 ,11278.483 ,11281.181 ,11275.497 ,11263.124 ,11247.240 ,11230.192 ,11212.011 ,11191.710 ,11169.513 ,11145.593 ,11120.114 ,11093.261 ,11065.159 ,11035.778 ,11005.011 ,10972.793 ,10939.232 ,10904.445 ,10868.406 ,10831.072 ,10792.470 ,10752.629 ,10711.694 ,10670.019 ,10627.993 ,10585.946 ,10544.010 ,10502.202 ,10460.652 ,10419.480 ,10378.760 ,10338.610 ,10299.005 ,10259.713 ,10220.358 ,10180.690 ,10140.702 ,10100.529 ,10060.214 ,10019.840 ,9979.540 ,9939.370 ,9899.493 ,9860.245 ,9822.052 ,9785.271 ,9750.071 ,9716.582 ,9685.057 ,9655.762 ,9628.910 ,9604.614 ,9582.926 ,9563.882 ,9547.519 ,9533.800 ,9522.718 ,9514.200 ,9508.070 ,9504.110 ,9502.106 ,9501.910 ,9503.365 ,9506.206 ,9510.128 ,9514.848 ,9520.178 ,9525.973 ,9531.995 ,9537.988 ,9543.752 ,9549.131 ,9554.012 ,9558.332 ,9562.033 ,9565.067 ,9567.381 ,9568.936 ,9569.678 ,9569.571 ,9568.554 
Holy See,0.908 ,0.885 ,0.882 ,0.886 ,0.894 ,0.908 ,0.905 ,0.910 ,0.912 ,0.908 ,0.906 ,0.903 ,0.898 ,0.892 ,0.879 ,0.854 ,0.814 ,0.766 ,0.712 ,0.669 ,0.644 ,0.642 ,0.657 ,0.686 ,0.708 ,0.728 ,0.737 ,0.737 ,0.730 ,0.730 ,0.724 ,0.725 ,0.729 ,0.731 ,0.740 ,0.746 ,0.750 ,0.759 ,0.764 ,0.765 ,0.768 ,0.774 ,0.779 ,0.778 ,0.778 ,0.780 ,0.778 ,0.782 ,0.781 ,0.781 ,0.785 ,0.788 ,0.792 ,0.798 ,0.797 ,0.798 ,0.800 ,0.796 ,0.794 ,0.795 ,0.794 ,0.796 ,0.804 ,0.801 ,0.800 ,0.803 ,0.792 ,0.780 ,0.764 ,0.748 ,0.740 ,0.727 ,0.709 ,0.698 ,0.686 ,0.673 ,0.660 ,0.646 ,0.638 ,0.625 ,0.609 ,0.598 ,0.585 ,0.575 ,0.566 ,0.551 ,0.543 ,0.537 ,0.526 ,0.520 ,0.516 ,0.511 ,0.506 ,0.500 ,0.495 ,0.495 ,0.490 ,0.486 ,0.482 ,0.476 ,0.476 ,0.473 ,0.469 ,0.468 ,0.465 ,0.461 ,0.461 ,0.460 ,0.461 ,0.459 ,0.455 ,0.448 ,0.441 ,0.442 ,0.442 ,0.442 ,0.444 ,0.439 ,0.438 ,0.436 ,0.434 ,0.430 ,0.428 ,0.429 ,0.430 ,0.431 ,0.432 ,0.434 ,0.433 ,0.434 ,0.436 ,0.439 ,0.436 ,0.437 ,0.440 ,0.438 ,0.437 ,0.436 ,0.438 ,0.441 ,0.441 ,0.444 ,0.446 ,0.446 ,0.446 ,0.446 ,0.446 ,0.448 ,0.450 ,0.446 ,0.447 
