"Region, subregion, country or area *",1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
Belarus,7745.002 ,7717.072 ,7710.087 ,7723.232 ,7755.061 ,7803.537 ,7865.984 ,7939.122 ,8019.184 ,8102.198 ,8184.631 ,8264.142 ,8340.236 ,8414.515 ,8489.930 ,8568.454 ,8650.318 ,8734.042 ,8817.942 ,8899.691 ,8977.639 ,9051.218 ,9120.964 ,9187.675 ,9252.678 ,9316.955 ,9380.452 ,9443.001 ,9505.452 ,9568.883 ,9633.888 ,9700.245 ,9767.260 ,9834.424 ,9901.045 ,9966.154 ,10030.068 ,10091.633 ,10146.632 ,10189.615 ,10216.846 ,10226.493 ,10219.918 ,10200.510 ,10173.355 ,10142.308 ,10109.072 ,10073.061 ,10033.061 ,9986.933 ,9933.609 ,9872.961 ,9807.132 ,9740.054 ,9676.902 ,9621.543 ,9575.043 ,9536.864 ,9507.331 ,9486.239 ,9473.071 ,9468.500 ,9471.730 ,9478.902 ,9484.851 ,9485.772 ,9462.318 ,9435.023 ,9404.375 ,9370.733 ,9334.359 ,9295.402 ,9253.927 ,9209.884 ,9163.189 ,9113.803 ,9061.806 ,9007.491 ,8951.460 ,8894.407 ,8836.925 ,8779.262 ,8721.493 ,8663.690 ,8605.915 ,8548.183 ,8490.594 ,8433.204 ,8376.044 ,8319.062 ,8262.237 ,8205.568 ,8148.992 ,8092.313 ,8035.291 ,7977.717 ,7919.517 ,7860.681 ,7801.112 ,7740.701 ,7679.390 ,7617.150 ,7554.004 ,7490.023 ,7425.325 ,7360.006 ,7294.121 ,7227.717 ,7160.916 ,7093.886 ,7026.755 ,6959.601 ,6892.476 ,6825.454 ,6758.589 ,6691.943 ,6625.569 ,6559.516 ,6493.829 ,6428.523 ,6363.624 ,6299.176 ,6235.210 ,6171.755 ,6108.816 ,6046.427 ,5984.593 ,5923.336 ,5862.732 ,5802.807 ,5743.634 ,5685.201 ,5627.523 ,5570.584 ,5514.378 ,5458.896 ,5404.114 ,5349.999 ,5296.521 ,5243.575 ,5191.127 ,5139.105 ,5087.461 ,5036.147 ,4985.113 ,4934.277 ,4883.588 ,4832.966 ,4782.297 ,4731.491 ,4680.428 
Bulgaria,7250.999 ,7310.510 ,7371.970 ,7434.611 ,7497.873 ,7561.405 ,7625.105 ,7689.047 ,7753.528 ,7818.912 ,7885.525 ,7953.378 ,8022.060 ,8090.600 ,8157.722 ,8222.470 ,8284.335 ,8343.387 ,8399.919 ,8454.501 ,8507.476 ,8558.968 ,8608.611 ,8655.674 ,8699.139 ,8738.361 ,8772.535 ,8801.885 ,8828.014 ,8853.187 ,8878.775 ,8905.069 ,8930.671 ,8953.074 ,8968.856 ,8975.291 ,8972.469 ,8960.472 ,8936.557 ,8897.446 ,8841.371 ,8766.890 ,8676.243 ,8575.889 ,8474.669 ,8379.180 ,8291.872 ,8211.726 ,8137.564 ,8066.883 ,7997.787 ,7930.546 ,7866.086 ,7803.881 ,7743.264 ,7683.763 ,7624.959 ,7566.949 ,7510.331 ,7456.030 ,7404.590 ,7356.213 ,7310.383 ,7266.141 ,7222.145 ,7177.396 ,7122.816 ,7066.600 ,7008.878 ,6949.784 ,6889.390 ,6827.758 ,6764.903 ,6700.838 ,6635.550 ,6569.039 ,6501.352 ,6432.649 ,6363.166 ,6293.172 ,6222.944 ,6152.590 ,6082.201 ,6011.900 ,5941.811 ,5872.056 ,5802.689 ,5733.773 ,5665.385 ,5597.619 ,5530.508 ,5464.089 ,5398.330 ,5333.096 ,5268.188 ,5203.448 ,5138.836 ,5074.332 ,5009.840 ,4945.250 ,4880.494 ,4815.528 ,4750.356 ,4684.964 ,4619.379 ,4553.597 ,4487.663 ,4421.595 ,4355.483 ,4289.393 ,4223.425 ,4157.646 ,4092.112 ,4026.952 ,3962.325 ,3898.341 ,3835.090 ,3772.621 ,3711.021 ,3650.371 ,3590.746 ,3532.205 ,3474.753 ,3418.418 ,3363.175 ,3309.020 ,3255.944 ,3203.947 ,3153.020 ,3103.134 ,3054.264 ,3006.371 ,2959.418 ,2913.381 ,2868.168 ,2823.730 ,2780.036 ,2737.031 ,2694.616 ,2652.683 ,2611.152 ,2569.950 ,2529.054 ,2488.466 ,2448.171 ,2408.173 ,2368.453 ,2328.992 ,2289.750 ,2250.694 ,2211.752 
Czechia,8902.619 ,9007.006 ,9110.140 ,9205.963 ,9290.488 ,9361.762 ,9420.024 ,9467.547 ,9508.368 ,9547.667 ,9590.187 ,9638.411 ,9691.077 ,9742.466 ,9784.356 ,9811.407 ,9821.115 ,9817.192 ,9808.040 ,9805.458 ,9817.817 ,9847.386 ,9891.283 ,9946.376 ,10007.469 ,10070.144 ,10134.717 ,10200.921 ,10263.109 ,10314.154 ,10349.271 ,10365.718 ,10365.453 ,10354.307 ,10340.848 ,10331.370 ,10327.528 ,10327.732 ,10331.215 ,10336.170 ,10341.169 ,10346.750 ,10353.318 ,10358.972 ,10361.242 ,10358.456 ,10350.570 ,10338.593 ,10323.488 ,10306.645 ,10289.594 ,10271.204 ,10252.439 ,10239.277 ,10239.536 ,10258.176 ,10298.288 ,10356.586 ,10423.794 ,10486.845 ,10536.286 ,10568.715 ,10586.755 ,10594.481 ,10598.526 ,10603.762 ,10600.157 ,10592.609 ,10581.311 ,10566.408 ,10548.006 ,10526.149 ,10500.837 ,10472.048 ,10439.709 ,10403.838 ,10364.512 ,10321.995 ,10276.726 ,10229.263 ,10180.082 ,10129.424 ,10077.470 ,10024.540 ,9970.943 ,9916.961 ,9862.744 ,9808.432 ,9754.252 ,9700.427 ,9647.081 ,9594.306 ,9542.014 ,9489.985 ,9437.937 ,9385.580 ,9332.820 ,9279.548 ,9225.416 ,9170.027 ,9113.055 ,9054.358 ,8993.861 ,8931.468 ,8867.080 ,8800.640 ,8732.145 ,8661.626 ,8589.152 ,8514.828 ,8438.793 ,8361.153 ,8282.077 ,8201.863 ,8120.887 ,8039.475 ,7957.827 ,7876.118 ,7794.686 ,7713.878 ,7633.999 ,7555.215 ,7477.660 ,7401.459 ,7326.732 ,7253.552 ,7181.987 ,7112.072 ,7043.728 ,6976.863 ,6911.368 ,6847.212 ,6784.338 ,6722.598 ,6661.792 ,6601.782 ,6542.443 ,6483.735 ,6425.561 ,6367.836 ,6310.490 ,6253.435 ,6196.624 ,6139.978 ,6083.442 ,6026.963 ,5970.515 ,5914.037 ,5857.499 ,5800.874 ,5744.157 
Hungary,9337.723 ,9480.574 ,9597.897 ,9692.842 ,9768.622 ,9828.441 ,9875.554 ,9913.225 ,9944.699 ,9973.063 ,10001.017 ,10030.528 ,10062.576 ,10097.059 ,10133.076 ,10169.931 ,10208.376 ,10248.860 ,10289.943 ,10329.555 ,10366.340 ,10398.442 ,10426.426 ,10454.060 ,10486.634 ,10527.270 ,10578.457 ,10637.073 ,10693.829 ,10735.989 ,10754.766 ,10746.963 ,10716.324 ,10669.693 ,10617.232 ,10566.817 ,10519.786 ,10475.042 ,10435.047 ,10402.126 ,10377.651 ,10363.564 ,10359.143 ,10359.589 ,10358.122 ,10349.838 ,10332.989 ,10309.022 ,10280.145 ,10249.959 ,10221.051 ,10194.005 ,10167.872 ,10141.956 ,10115.081 ,10086.465 ,10055.897 ,10023.887 ,9991.201 ,9958.942 ,9927.840 ,9898.204 ,9869.684 ,9841.697 ,9813.335 ,9783.925 ,9741.663 ,9696.190 ,9647.823 ,9596.856 ,9543.499 ,9487.916 ,9430.225 ,9370.501 ,9308.786 ,9245.135 ,9179.632 ,9112.494 ,9043.988 ,8974.467 ,8904.222 ,8833.420 ,8762.109 ,8690.285 ,8617.883 ,8544.864 ,8471.271 ,8397.223 ,8322.865 ,8248.370 ,8173.847 ,8099.351 ,8024.894 ,7950.487 ,7876.133 ,7801.830 ,7727.584 ,7653.372 ,7579.066 ,7504.508 ,7429.574 ,7354.232 ,7278.475 ,7202.218 ,7125.384 ,7047.918 ,6969.812 ,6891.099 ,6811.835 ,6732.105 ,6651.978 ,6571.537 ,6490.829 ,6410.005 ,6329.215 ,6248.606 ,6168.245 ,6088.234 ,6008.729 ,5929.908 ,5851.906 ,5774.803 ,5698.651 ,5623.433 ,5549.148 ,5475.786 ,5403.372 ,5331.888 ,5261.281 ,5191.468 ,5122.359 ,5053.958 ,4986.241 ,4919.174 ,4852.709 ,4786.809 ,4721.454 ,4656.660 ,4592.450 ,4528.893 ,4466.024 ,4403.861 ,4342.436 ,4281.733 ,4221.772 ,4162.559 ,4104.130 ,4046.513 ,3989.787 ,3934.009 ,3879.259 
Poland,24824.018 ,25283.440 ,25764.925 ,26261.073 ,26764.864 ,27269.749 ,27769.541 ,28258.523 ,28731.444 ,29183.688 ,29611.556 ,30012.671 ,30386.276 ,30733.370 ,31056.315 ,31357.726 ,31637.766 ,31898.318 ,32146.054 ,32389.546 ,32635.557 ,32886.596 ,33143.187 ,33407.619 ,33681.720 ,33966.572 ,34261.866 ,34566.894 ,34881.380 ,35204.730 ,35535.108 ,35873.731 ,36216.709 ,36550.846 ,36858.895 ,37128.717 ,37354.265 ,37538.975 ,37691.897 ,37827.018 ,37954.553 ,38077.213 ,38191.777 ,38295.474 ,38383.516 ,38452.632 ,38503.607 ,38538.730 ,38558.054 ,38561.694 ,38550.495 ,38524.005 ,38484.472 ,38438.826 ,38396.066 ,38362.666 ,38341.036 ,38329.585 ,38325.689 ,38324.870 ,38323.402 ,38320.947 ,38317.404 ,38309.451 ,38293.060 ,38265.226 ,38175.516 ,38062.897 ,37929.644 ,37777.818 ,37609.236 ,37425.509 ,37228.024 ,37017.971 ,36796.368 ,36564.166 ,36322.344 ,36072.011 ,35814.435 ,35550.944 ,35282.586 ,35010.185 ,34734.071 ,34454.139 ,34169.940 ,33881.203 ,33588.083 ,33290.933 ,32989.845 ,32684.878 ,32376.096 ,32063.606 ,31747.466 ,31427.651 ,31104.115 ,30776.840 ,30445.885 ,30111.375 ,29773.408 ,29432.133 ,29087.682 ,28740.116 ,28389.534 ,28036.178 ,27680.337 ,27322.236 ,26962.032 ,26599.746 ,26235.263 ,25868.349 ,25498.895 ,25127.006 ,24752.877 ,24376.558 ,23998.117 ,23617.680 ,23235.487 ,22851.864 ,22467.155 ,22081.786 ,21696.181 ,21310.721 ,20925.857 ,20542.352 ,20161.075 ,19782.768 ,19407.928 ,19036.943 ,18670.382 ,18308.841 ,17952.822 ,17602.654 ,17258.588 ,16920.879 ,16589.745 ,16265.320 ,15947.739 ,15636.995 ,15332.909 ,15035.175 ,14743.527 ,14457.766 ,14177.747 ,13903.338 ,13634.406 ,13370.730 ,13112.009 ,12857.858 ,12607.811 ,12361.291 ,12117.649 
Republic of Moldova,2340.997 ,2381.440 ,2432.095 ,2491.064 ,2556.590 ,2627.009 ,2700.791 ,2776.549 ,2852.992 ,2928.985 ,3003.559 ,3075.922 ,3145.550 ,3212.094 ,3275.457 ,3335.631 ,3392.085 ,3444.850 ,3495.137 ,3544.638 ,3594.518 ,3645.518 ,3697.152 ,3747.927 ,3795.653 ,3838.910 ,3876.947 ,3910.644 ,3942.140 ,3974.506 ,4009.838 ,4048.617 ,4089.856 ,4132.446 ,4174.624 ,4214.916 ,4253.165 ,4289.100 ,4320.929 ,4346.453 ,4364.116 ,4373.578 ,4375.313 ,4369.649 ,4357.283 ,4339.082 ,4314.700 ,4284.931 ,4253.284 ,4224.273 ,4201.089 ,4185.505 ,4176.616 ,4171.646 ,4166.337 ,4157.699 ,4144.730 ,4128.649 ,4111.440 ,4096.040 ,4084.481 ,4077.368 ,4073.703 ,4071.964 ,4069.939 ,4065.980 ,4052.468 ,4036.651 ,4018.724 ,3998.866 ,3977.229 ,3953.941 ,3929.137 ,3902.893 ,3875.304 ,3846.437 ,3816.394 ,3785.275 ,3753.210 ,3720.348 ,3686.800 ,3652.644 ,3617.940 ,3582.678 ,3546.860 ,3510.451 ,3473.498 ,3436.049 ,3398.136 ,3359.808 ,3321.118 ,3282.067 ,3242.687 ,3202.942 ,3162.832 ,3122.333 ,3081.454 ,3040.219 ,2998.621 ,2956.676 ,2914.388 ,2871.770 ,2828.830 ,2785.571 ,2742.007 ,2698.163 ,2654.044 ,2609.667 ,2565.044 ,2520.183 ,2475.093 ,2429.800 ,2384.335 ,2338.736 ,2293.040 ,2247.295 ,2201.528 ,2155.817 ,2110.174 ,2064.665 ,2019.341 ,1974.241 ,1929.433 ,1885.028 ,1841.140 ,1797.883 ,1755.305 ,1713.457 ,1672.393 ,1632.171 ,1592.852 ,1554.470 ,1517.018 ,1480.519 ,1444.982 ,1410.372 ,1376.703 ,1343.952 ,1312.098 ,1281.091 ,1250.896 ,1221.477 ,1192.795 ,1164.842 ,1137.585 ,1110.986 ,1085.013 ,1059.611 ,1034.719 ,1010.274 ,986.194 
Romania,16236.296 ,16512.664 ,16764.904 ,17005.717 ,17243.818 ,17483.935 ,17726.631 ,17968.466 ,18202.712 ,18420.454 ,18613.939 ,18780.202 ,18924.157 ,19059.938 ,19207.135 ,19379.568 ,19582.327 ,19810.585 ,20055.921 ,20305.310 ,20548.911 ,20783.748 ,21011.704 ,21233.466 ,21451.125 ,21665.643 ,21877.402 ,22083.774 ,22279.304 ,22456.945 ,22611.971 ,22739.817 ,22842.317 ,22928.925 ,23013.161 ,23103.646 ,23205.286 ,23312.071 ,23408.422 ,23472.581 ,23489.373 ,23454.213 ,23373.358 ,23255.995 ,23116.175 ,22965.111 ,22804.165 ,22632.805 ,22458.077 ,22288.057 ,22128.128 ,21984.135 ,21854.676 ,21728.919 ,21591.164 ,21431.018 ,21243.922 ,21036.111 ,20821.084 ,20617.955 ,20440.347 ,20292.967 ,20171.255 ,20068.201 ,19972.736 ,19876.621 ,19753.326 ,19627.465 ,19499.371 ,19369.295 ,19237.431 ,19103.875 ,18968.683 ,18831.840 ,18693.296 ,18553.008 ,18411.008 ,18267.455 ,18122.640 ,17976.953 ,17830.679 ,17683.920 ,17536.656 ,17388.831 ,17240.334 ,17091.082 ,16941.046 ,16790.242 ,16638.564 ,16485.902 ,16332.134 ,16177.245 ,16021.167 ,15863.811 ,15705.046 ,15544.785 ,15382.997 ,15219.690 ,15054.847 ,14888.466 ,14720.563 ,14551.184 ,14380.410 ,14208.312 ,14034.950 ,13860.434 ,13684.872 ,13508.468 ,13331.436 ,13154.100 ,12976.710 ,12799.457 ,12622.533 ,12446.250 ,12271.001 ,12097.093 ,11924.697 ,11753.914 ,11584.899 ,11417.772 ,11252.635 ,11089.575 ,10928.627 ,10769.668 ,10612.519 ,10457.037 ,10303.182 ,10150.978 ,10000.399 ,9851.407 ,9704.001 ,9558.141 ,9413.816 ,9270.940 ,9129.450 ,8989.292 ,8850.415 ,8712.850 ,8576.644 ,8441.911 ,8308.721 ,8177.084 ,8047.000 ,7918.404 ,7791.255 ,7665.517 ,7541.173 ,7418.232 ,7296.709 ,7176.666 ,7058.185 
Russian Federation,102798.657 ,104306.139 ,105969.201 ,107729.374 ,109537.789 ,111355.221 ,113152.375 ,114909.591 ,116615.773 ,118266.782 ,119860.288 ,121390.406 ,122842.950 ,124193.394 ,125412.625 ,126483.875 ,127395.883 ,128164.764 ,128836.021 ,129472.835 ,130123.431 ,130805.201 ,131514.099 ,132250.780 ,133008.905 ,133784.384 ,134580.091 ,135402.802 ,136255.397 ,137140.562 ,138058.710 ,139002.314 ,139964.753 ,140946.861 ,141950.629 ,142971.168 ,144011.513 ,145051.663 ,146035.578 ,146890.544 ,147564.066 ,148035.898 ,148318.025 ,148431.373 ,148411.855 ,148288.839 ,148073.924 ,147768.371 ,147381.001 ,146919.737 ,146396.514 ,145814.864 ,145194.882 ,144584.695 ,144044.607 ,143618.185 ,143322.933 ,143150.142 ,143083.187 ,143092.765 ,143153.869 ,143263.988 ,143420.597 ,143597.230 ,143761.378 ,143888.004 ,143781.988 ,143584.497 ,143304.314 ,142949.147 ,142525.609 ,142039.189 ,141494.293 ,140894.399 ,140242.354 ,139541.176 ,138794.954 ,138009.587 ,137193.172 ,136354.989 ,135502.810 ,134641.457 ,133773.735 ,132902.810 ,132031.039 ,131160.611 ,130293.450 ,129431.635 ,128577.235 ,127732.115 ,126897.302 ,126073.670 ,125260.256 ,124453.741 ,123649.442 ,122843.469 ,122034.609 ,121222.246 ,120403.757 ,119576.285 ,118737.611 ,117886.569 ,117022.877 ,116146.605 ,115258.330 ,114358.680 ,113447.916 ,112526.398 ,111595.181 ,110655.579 ,109708.991 ,108756.348 ,107798.960 ,106839.000 ,105879.049 ,104921.349 ,103967.406 ,103018.374 ,102075.772 ,101141.059 ,100215.570 ,99300.324 ,98396.335 ,97504.889 ,96627.304 ,95764.588 ,94917.121 ,94084.996 ,93268.428 ,92467.477 ,91681.899 ,90911.393 ,90155.115 ,89411.460 ,88678.415 ,87954.066 ,87237.407 ,86527.337 ,85821.657 ,85117.878 ,84413.931 ,83708.388 ,83000.369 ,82289.370 ,81575.019 ,80856.868 ,80134.348 ,79406.657 ,78672.826 ,77931.701 ,77181.921 
Slovakia,3436.573 ,3510.926 ,3587.657 ,3664.918 ,3741.211 ,3815.402 ,3886.746 ,3954.855 ,4019.639 ,4081.320 ,4140.129 ,4196.170 ,4249.205 ,4298.584 ,4343.459 ,4383.452 ,4418.205 ,4448.550 ,4476.824 ,4506.157 ,4538.841 ,4575.563 ,4615.831 ,4659.280 ,4705.110 ,4752.540 ,4801.741 ,4852.497 ,4903.202 ,4951.788 ,4996.731 ,5037.341 ,5073.890 ,5106.989 ,5137.685 ,5166.798 ,5194.306 ,5219.959 ,5244.036 ,5266.804 ,5288.454 ,5309.235 ,5329.033 ,5347.214 ,5362.896 ,5375.470 ,5384.788 ,5391.204 ,5395.254 ,5397.708 ,5399.211 ,5400.006 ,5400.154 ,5399.886 ,5399.419 ,5398.963 ,5398.541 ,5398.326 ,5398.856 ,5400.719 ,5404.294 ,5409.847 ,5417.070 ,5425.130 ,5432.841 ,5439.318 ,5436.231 ,5431.027 ,5423.783 ,5414.601 ,5403.521 ,5390.586 ,5375.777 ,5359.070 ,5340.440 ,5319.852 ,5297.346 ,5273.016 ,5247.053 ,5219.686 ,5191.109 ,5161.435 ,5130.717 ,5099.008 ,5066.338 ,5032.756 ,4998.316 ,4963.112 ,4927.251 ,4890.876 ,4854.096 ,4816.959 ,4779.476 ,4741.633 ,4703.397 ,4664.732 ,4625.654 ,4586.165 ,4546.204 ,4505.694 ,4464.581 ,4422.862 ,4380.523 ,4337.562 ,4293.959 ,4249.731 ,4204.884 ,4159.414 ,4113.352 ,4066.712 ,4019.508 ,3971.785 ,3923.591 ,3874.979 ,3826.030 ,3776.827 ,3727.427 ,3677.890 ,3628.313 ,3578.799 ,3529.442 ,3480.318 ,3431.471 ,3383.007 ,3335.019 ,3287.583 ,3240.762 ,3194.578 ,3149.087 ,3104.310 ,3060.276 ,3017.001 ,2974.503 ,2932.747 ,2891.712 ,2851.354 ,2811.678 ,2772.650 ,2734.259 ,2696.449 ,2659.173 ,2622.412 ,2586.146 ,2550.367 ,2515.062 ,2480.194 ,2445.765 ,2411.742 ,2378.089 ,2344.775 ,2311.759 
Ukraine,37297.648 ,37815.815 ,38360.509 ,38916.264 ,39471.674 ,40019.449 ,40556.527 ,41083.976 ,41606.288 ,42130.316 ,42662.149 ,43203.635 ,43749.470 ,44285.899 ,44794.327 ,45261.935 ,45682.308 ,46060.452 ,46409.002 ,46746.669 ,47086.761 ,47433.805 ,47783.011 ,48127.172 ,48455.122 ,48758.987 ,49036.456 ,49290.905 ,49526.883 ,49751.257 ,49968.812 ,50179.030 ,50379.379 ,50570.032 ,50750.925 ,50920.778 ,51078.790 ,51221.145 ,51339.575 ,51423.532 ,51464.348 ,51462.610 ,51417.432 ,51317.636 ,51149.537 ,50905.677 ,50582.456 ,50189.314 ,49748.581 ,49290.792 ,48840.074 ,48402.885 ,47979.592 ,47580.559 ,47215.966 ,46892.163 ,46616.389 ,46386.355 ,46186.430 ,45994.024 ,45792.501 ,45576.307 ,45349.333 ,45115.785 ,44883.426 ,44657.704 ,44387.704 ,44106.788 ,43816.457 ,43517.805 ,43211.559 ,42898.008 ,42577.063 ,42248.324 ,41911.195 ,41565.254 ,41210.677 ,40848.536 ,40480.998 ,40110.875 ,39740.386 ,39370.432 ,39001.202 ,38633.226 ,38266.850 ,37902.316 ,37539.973 ,37180.025 ,36822.342 ,36466.616 ,36112.511 ,35759.978 ,35408.787 ,35058.184 ,34707.211 ,34355.081 ,34001.501 ,33646.324 ,33289.126 ,32929.475 ,32567.082 ,32201.793 ,31833.623 ,31462.794 ,31089.659 ,30714.541 ,30337.660 ,29959.167 ,29579.437 ,29198.861 ,28817.857 ,28436.745 ,28055.925 ,27675.902 ,27297.247 ,26920.484 ,26546.002 ,26174.197 ,25805.580 ,25440.695 ,25080.027 ,24723.906 ,24372.603 ,24026.451 ,23685.718 ,23350.658 ,23021.420 ,22698.108 ,22380.803 ,22069.597 ,21764.470 ,21465.376 ,21172.199 ,20884.711 ,20602.649 ,20325.699 ,20053.685 ,19786.323 ,19523.076 ,19263.259 ,19006.338 ,18751.930 ,18499.790 ,18249.775 ,18001.763 ,17755.588 ,17511.020 ,17267.759 ,17025.430 ,16783.570 ,16541.667 
Northern Europe,78007.473 ,78227.435 ,78501.977 ,78817.113 ,79162.832 ,79533.208 ,79926.672 ,80345.691 ,80796.038 ,81285.540 ,81820.394 ,82401.031 ,83018.711 ,83654.042 ,84281.083 ,84880.104 ,85442.952 ,85970.440 ,86462.728 ,86923.287 ,87354.446 ,87755.880 ,88124.863 ,88459.533 ,88757.618 ,89018.643 ,89243.512 ,89436.288 ,89604.570 ,89758.004 ,89905.149 ,90046.910 ,90186.092 ,90334.957 ,90508.504 ,90716.513 ,90966.254 ,91253.100 ,91559.896 ,91862.088 ,92142.039 ,92395.028 ,92627.269 ,92845.360 ,93060.289 ,93280.874 ,93512.607 ,93756.133 ,94010.430 ,94272.734 ,94543.861 ,94815.556 ,95095.975 ,95420.955 ,95837.972 ,96376.906 ,97056.005 ,97854.164 ,98713.510 ,99552.864 ,100313.727 ,100974.168 ,101550.511 ,102069.505 ,102574.541 ,103097.292 ,103550.518 ,103966.335 ,104348.621 ,104700.383 ,105023.741 ,105320.065 ,105589.809 ,105832.800 ,106048.372 ,106236.128 ,106396.737 ,106532.412 ,106647.362 ,106746.933 ,106835.298 ,106914.284 ,106984.085 ,107044.962 ,107096.474 ,107138.303 ,107170.755 ,107194.347 ,107209.060 ,107214.779 ,107211.150 ,107197.896 ,107174.361 ,107139.215 ,107090.795 ,107027.708 ,106949.477 ,106855.431 ,106743.558 ,106611.268 ,106456.834 ,106279.799 ,106080.706 ,105860.263 ,105619.687 ,105360.300 ,105082.513 ,104787.347 ,104477.389 ,104155.845 ,103825.343 ,103487.042 ,103141.593 ,102790.534 ,102435.305 ,102077.015 ,101716.403 ,101353.521 ,100987.690 ,100617.851 ,100242.910 ,99862.817 ,99477.333 ,99085.235 ,98684.932 ,98275.226 ,97855.729 ,97426.394 ,96986.897 ,96537.122 ,96076.998 ,95606.465 ,95125.760 ,94635.777 ,94137.662 ,93632.413 ,93120.338 ,92601.727 ,92077.532 ,91548.835 ,91016.450 ,90480.744 ,89941.761 ,89399.211 ,88852.763 ,88302.085 ,87746.837 ,87186.786 ,86621.720 ,86051.653 ,85476.486 
Channel Islands,102.234 ,102.967 ,103.661 ,104.323 ,104.972 ,105.609 ,106.268 ,106.968 ,107.711 ,108.525 ,109.420 ,110.399 ,111.457 ,112.595 ,113.773 ,114.995 ,116.227 ,117.474 ,118.726 ,119.972 ,121.197 ,122.413 ,123.614 ,124.725 ,125.682 ,126.415 ,126.902 ,127.183 ,127.390 ,127.692 ,128.212 ,128.981 ,129.979 ,131.156 ,132.453 ,133.808 ,135.230 ,136.716 ,138.187 ,139.530 ,140.671 ,141.568 ,142.258 ,142.819 ,143.384 ,144.046 ,144.829 ,145.715 ,146.671 ,147.687 ,148.725 ,149.793 ,150.901 ,152.038 ,153.170 ,154.294 ,155.411 ,156.513 ,157.581 ,158.603 ,159.581 ,160.497 ,161.358 ,162.180 ,162.969 ,163.758 ,164.372 ,164.923 ,165.426 ,165.879 ,166.294 ,166.667 ,167.007 ,167.299 ,167.563 ,167.776 ,167.953 ,168.093 ,168.205 ,168.298 ,168.365 ,168.420 ,168.451 ,168.472 ,168.464 ,168.429 ,168.360 ,168.274 ,168.158 ,168.006 ,167.825 ,167.611 ,167.361 ,167.080 ,166.770 ,166.421 ,166.043 ,165.625 ,165.184 ,164.702 ,164.177 ,163.610 ,163.013 ,162.375 ,161.718 ,161.039 ,160.339 ,159.618 ,158.885 ,158.144 ,157.388 ,156.632 ,155.860 ,155.091 ,154.316 ,153.538 ,152.766 ,151.988 ,151.211 ,150.427 ,149.641 ,148.866 ,148.076 ,147.288 ,146.490 ,145.683 ,144.884 ,144.073 ,143.244 ,142.416 ,141.579 ,140.739 ,139.883 ,139.027 ,138.158 ,137.280 ,136.405 ,135.513 ,134.617 ,133.722 ,132.818 ,131.906 ,130.987 ,130.064 ,129.143 ,128.217 ,127.283 ,126.356 ,125.430 ,124.491 ,123.572 
