"Region, subregion, country or area *",1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
Armenia,1353.510 ,1381.872 ,1418.276 ,1461.424 ,1510.171 ,1563.505 ,1620.593 ,1680.714 ,1743.303 ,1807.917 ,1874.120 ,1941.491 ,2009.526 ,2077.575 ,2144.998 ,2211.316 ,2276.031 ,2339.124 ,2401.140 ,2462.925 ,2525.065 ,2587.706 ,2650.484 ,2712.781 ,2773.747 ,2832.757 ,2889.579 ,2944.379 ,2997.411 ,3049.105 ,3099.751 ,3148.092 ,3193.686 ,3238.594 ,3285.595 ,3335.935 ,3392.256 ,3451.942 ,3504.651 ,3536.469 ,3538.165 ,3505.251 ,3442.810 ,3363.098 ,3283.660 ,3217.342 ,3168.215 ,3133.086 ,3108.684 ,3089.017 ,3069.588 ,3050.655 ,3033.897 ,3017.806 ,3000.612 ,2981.259 ,2958.500 ,2933.056 ,2908.220 ,2888.584 ,2877.311 ,2875.581 ,2881.922 ,2893.509 ,2906.220 ,2916.950 ,2933.602 ,2951.656 ,2970.129 ,2987.982 ,3004.390 ,3018.836 ,3031.204 ,3041.668 ,3050.687 ,3058.597 ,3065.395 ,3070.930 ,3075.339 ,3078.755 ,3081.326 ,3083.123 ,3084.245 ,3084.869 ,3085.213 ,3085.442 ,3085.656 ,3085.900 ,3086.261 ,3086.814 ,3087.605 ,3088.685 ,3090.038 ,3091.645 ,3093.428 ,3095.334 ,3097.308 ,3099.364 ,3101.391 ,3103.289 ,3104.965 ,3106.395 ,3107.538 ,3108.310 ,3108.599 ,3108.337 ,3107.501 ,3106.101 ,3104.178 ,3101.802 ,3099.031 ,3095.881 ,3092.391 ,3088.651 ,3084.782 ,3080.865 ,3076.950 ,3073.075 ,3069.294 ,3065.653 ,3062.191 ,3058.956 ,3055.946 ,3053.186 ,3050.681 ,3048.427 ,3046.425 ,3044.678 ,3043.180 ,3041.897 ,3040.789 ,3039.867 ,3039.123 ,3038.532 ,3038.082 ,3037.757 ,3037.547 ,3037.452 ,3037.451 ,3037.548 ,3037.715 ,3037.958 ,3038.269 ,3038.633 ,3039.045 ,3039.495 ,3039.970 ,3040.468 ,3040.979 ,3041.501 ,3042.036 
Azerbaijan,2927.921 ,2987.267 ,3060.011 ,3142.813 ,3233.166 ,3329.387 ,3430.660 ,3537.027 ,3649.191 ,3768.331 ,3895.396 ,4030.320 ,4171.425 ,4315.128 ,4456.689 ,4592.610 ,4721.525 ,4843.870 ,4960.235 ,5071.930 ,5180.025 ,5284.532 ,5385.267 ,5483.084 ,5579.077 ,5674.137 ,5768.724 ,5863.134 ,5957.929 ,6053.645 ,6150.738 ,6249.320 ,6349.558 ,6452.076 ,6557.585 ,6666.455 ,6778.633 ,6893.500 ,7010.036 ,7126.891 ,7242.770 ,7357.956 ,7471.933 ,7581.761 ,7683.709 ,7775.426 ,7855.553 ,7925.669 ,7989.904 ,8054.125 ,8122.741 ,8197.279 ,8277.015 ,8361.359 ,8448.882 ,8538.606 ,8630.195 ,8724.304 ,8821.908 ,8924.407 ,9032.457 ,9146.379 ,9264.917 ,9385.293 ,9503.771 ,9617.484 ,9733.935 ,9848.283 ,9959.290 ,10065.584 ,10166.171 ,10260.469 ,10348.528 ,10430.866 ,10508.417 ,10581.930 ,10651.520 ,10717.226 ,10779.721 ,10839.789 ,10898.071 ,10954.865 ,11010.258 ,11064.404 ,11117.378 ,11169.222 ,11220.065 ,11269.909 ,11318.537 ,11365.579 ,11410.781 ,11454.076 ,11495.476 ,11534.829 ,11571.955 ,11606.738 ,11639.150 ,11669.226 ,11697.064 ,11722.812 ,11746.616 ,11768.534 ,11788.655 ,11807.141 ,11824.222 ,11840.075 ,11854.825 ,11868.547 ,11881.381 ,11893.453 ,11904.873 ,11915.736 ,11926.145 ,11936.131 ,11945.748 ,11955.031 ,11964.045 ,11972.862 ,11981.547 ,11990.133 ,11998.678 ,12007.245 ,12015.884 ,12024.618 ,12033.480 ,12042.477 ,12051.676 ,12061.109 ,12070.903 ,12081.150 ,12091.962 ,12103.350 ,12115.359 ,12128.039 ,12141.478 ,12155.714 ,12170.758 ,12186.576 ,12203.093 ,12220.228 ,12237.885 ,12255.981 ,12274.432 ,12293.156 ,12312.058 ,12331.045 ,12349.948 ,12368.629 ,12386.909 ,12404.565 ,12421.393 
Bahrain,115.611 ,116.832 ,119.586 ,123.489 ,128.253 ,133.585 ,139.268 ,145.109 ,150.982 ,156.777 ,162.427 ,167.894 ,173.144 ,178.140 ,182.887 ,187.431 ,191.780 ,196.063 ,200.653 ,206.043 ,212.605 ,220.312 ,229.155 ,239.527 ,251.911 ,266.543 ,283.752 ,303.175 ,323.473 ,342.798 ,359.888 ,374.120 ,385.950 ,396.454 ,407.227 ,419.430 ,433.482 ,448.973 ,465.202 ,481.090 ,495.931 ,509.765 ,523.087 ,536.213 ,549.588 ,563.699 ,578.668 ,594.930 ,613.702 ,636.545 ,664.614 ,697.549 ,735.148 ,778.711 ,829.848 ,889.168 ,958.414 ,1035.891 ,1114.590 ,1185.029 ,1240.862 ,1278.269 ,1300.217 ,1315.411 ,1336.397 ,1371.855 ,1425.479 ,1493.361 ,1568.434 ,1640.241 ,1701.295 ,1749.311 ,1786.884 ,1817.296 ,1845.779 ,1876.132 ,1909.126 ,1943.437 ,1978.151 ,2011.721 ,2043.039 ,2072.022 ,2099.192 ,2124.818 ,2149.298 ,2172.951 ,2195.851 ,2217.951 ,2239.329 ,2260.042 ,2280.166 ,2299.762 ,2318.883 ,2337.558 ,2355.813 ,2373.664 ,2391.152 ,2408.303 ,2425.146 ,2441.711 ,2457.997 ,2474.042 ,2489.850 ,2505.437 ,2520.825 ,2536.019 ,2551.025 ,2565.842 ,2580.442 ,2594.807 ,2608.914 ,2622.742 ,2636.290 ,2649.528 ,2662.424 ,2674.952 ,2687.103 ,2698.862 ,2710.206 ,2721.122 ,2731.599 ,2741.616 ,2751.181 ,2760.272 ,2768.899 ,2777.046 ,2784.721 ,2791.918 ,2798.640 ,2804.892 ,2810.681 ,2816.010 ,2820.884 ,2825.312 ,2829.302 ,2832.857 ,2835.990 ,2838.716 ,2841.055 ,2843.030 ,2844.644 ,2845.928 ,2846.918 ,2847.646 ,2848.129 ,2848.429 ,2848.567 ,2848.590 ,2848.543 ,2848.469 ,2848.412 
Cyprus,494.015 ,500.381 ,506.627 ,513.434 ,521.184 ,529.972 ,539.565 ,549.461 ,558.895 ,566.982 ,572.930 ,576.395 ,577.691 ,577.913 ,578.627 ,580.966 ,585.308 ,591.308 ,598.493 ,606.113 ,613.621 ,620.859 ,628.002 ,635.111 ,642.339 ,649.755 ,657.534 ,665.528 ,673.251 ,680.011 ,685.406 ,689.173 ,691.702 ,694.077 ,697.717 ,703.687 ,712.341 ,723.380 ,736.479 ,751.044 ,766.614 ,783.129 ,800.609 ,818.751 ,837.110 ,855.384 ,873.423 ,891.192 ,908.704 ,926.050 ,943.286 ,960.282 ,976.966 ,993.563 ,1010.410 ,1027.658 ,1045.509 ,1063.712 ,1081.563 ,1098.076 ,1112.607 ,1124.835 ,1135.062 ,1143.896 ,1152.309 ,1160.985 ,1174.752 ,1190.709 ,1208.050 ,1225.531 ,1242.213 ,1257.898 ,1272.826 ,1287.114 ,1301.001 ,1314.657 ,1328.070 ,1341.152 ,1353.901 ,1366.355 ,1378.530 ,1390.448 ,1402.132 ,1413.601 ,1424.867 ,1435.968 ,1446.913 ,1457.736 ,1468.479 ,1479.206 ,1489.946 ,1500.722 ,1511.541 ,1522.465 ,1533.527 ,1544.795 ,1556.258 ,1567.901 ,1579.649 ,1591.427 ,1603.153 ,1614.807 ,1626.368 ,1637.774 ,1648.965 ,1659.868 ,1670.478 ,1680.778 ,1690.759 ,1700.423 ,1709.779 ,1718.827 ,1727.571 ,1736.038 ,1744.262 ,1752.300 ,1760.153 ,1767.837 ,1775.390 ,1782.860 ,1790.283 ,1797.675 ,1805.053 ,1812.445 ,1819.873 ,1827.351 ,1834.898 ,1842.516 ,1850.208 ,1857.957 ,1865.770 ,1873.650 ,1881.590 ,1889.552 ,1897.517 ,1905.459 ,1913.364 ,1921.226 ,1929.041 ,1936.797 ,1944.485 ,1952.110 ,1959.656 ,1967.134 ,1974.545 ,1981.896 ,1989.189 ,1996.430 ,2003.624 ,2010.789 ,2017.928 
Georgia,3527.008 ,3555.870 ,3588.619 ,3625.601 ,3667.064 ,3713.121 ,3763.763 ,3818.847 ,3878.127 ,3941.233 ,4007.713 ,4077.069 ,4148.730 ,4222.142 ,4296.656 ,4371.521 ,4446.824 ,4521.709 ,4593.305 ,4658.000 ,4713.322 ,4758.145 ,4793.550 ,4822.160 ,4847.853 ,4873.619 ,4900.179 ,4927.244 ,4955.501 ,4985.563 ,5017.818 ,5051.225 ,5085.514 ,5122.384 ,5164.137 ,5211.441 ,5266.826 ,5327.228 ,5380.909 ,5412.147 ,5410.372 ,5370.649 ,5298.086 ,5204.634 ,5107.674 ,5020.061 ,4945.566 ,4881.248 ,4825.186 ,4773.169 ,4722.059 ,4672.162 ,4624.880 ,4579.082 ,4533.329 ,4486.547 ,4438.896 ,4390.535 ,4340.514 ,4287.696 ,4231.661 ,4171.256 ,4107.719 ,4045.910 ,3992.346 ,3951.524 ,3927.808 ,3917.859 ,3917.006 ,3918.367 ,3916.848 ,3910.959 ,3901.906 ,3890.415 ,3878.103 ,3866.144 ,3854.413 ,3842.247 ,3829.744 ,3816.987 ,3804.067 ,3791.022 ,3777.891 ,3764.767 ,3751.729 ,3738.842 ,3726.142 ,3713.631 ,3701.316 ,3689.180 ,3677.212 ,3665.415 ,3653.770 ,3642.197 ,3630.619 ,3618.948 ,3607.154 ,3595.257 ,3583.231 ,3571.087 ,3558.827 ,3546.461 ,3533.977 ,3521.398 ,3508.735 ,3496.028 ,3483.273 ,3470.512 ,3457.796 ,3445.182 ,3432.737 ,3420.478 ,3408.449 ,3396.691 ,3385.254 ,3374.201 ,3363.551 ,3353.310 ,3343.493 ,3334.087 ,3325.083 ,3316.489 ,3308.309 ,3300.526 ,3293.118 ,3286.057 ,3279.339 ,3272.947 ,3266.878 ,3261.111 ,3255.619 ,3250.408 ,3245.443 ,3240.722 ,3236.227 ,3231.944 ,3227.840 ,3223.933 ,3220.181 ,3216.589 ,3213.155 ,3209.846 ,3206.653 ,3203.553 ,3200.519 ,3197.525 ,3194.559 ,3191.578 ,3188.586 ,3185.553 ,3182.444 
Iraq,5719.192 ,5901.505 ,6065.010 ,6216.131 ,6360.439 ,6502.657 ,6646.643 ,6795.397 ,6951.161 ,7115.511 ,7289.761 ,7475.352 ,7674.223 ,7888.914 ,8122.199 ,8375.793 ,8651.164 ,8947.404 ,9260.682 ,9585.576 ,9917.983 ,10255.903 ,10599.845 ,10951.166 ,11312.305 ,11684.589 ,12068.168 ,12460.914 ,12859.094 ,13257.799 ,13653.356 ,14046.540 ,14438.309 ,14825.789 ,15205.501 ,15576.395 ,15936.375 ,16290.149 ,16651.807 ,17040.190 ,17469.005 ,17942.715 ,18458.187 ,19011.917 ,19597.239 ,20208.387 ,20845.893 ,21509.291 ,22190.250 ,22878.156 ,23565.413 ,24251.649 ,24939.299 ,25627.626 ,26316.609 ,27008.426 ,27697.912 ,28390.433 ,29111.417 ,29894.652 ,30762.701 ,31727.053 ,32776.571 ,33883.145 ,35006.080 ,36115.649 ,36808.264 ,37321.548 ,37716.021 ,38083.386 ,38491.649 ,38957.998 ,39465.458 ,40007.298 ,40566.783 ,41131.811 ,41704.054 ,42291.124 ,42892.687 ,43508.163 ,44136.423 ,44776.688 ,45426.736 ,46082.038 ,46736.934 ,47386.661 ,48029.037 ,48662.671 ,49284.594 ,49891.814 ,50481.996 ,51053.509 ,51605.740 ,52138.837 ,52653.630 ,53150.879 ,53630.688 ,54093.164 ,54539.304 ,54970.378 ,55387.676 ,55791.656 ,56183.252 ,56564.791 ,56939.111 ,57308.379 ,57673.433 ,58034.307 ,58391.149 ,58743.831 ,59092.032 ,59435.924 ,59775.143 ,60108.184 ,60432.984 ,60747.890 ,61052.327 ,61346.063 ,61628.200 ,61897.824 ,62154.290 ,62397.212 ,62626.602 ,62842.702 ,63045.989 ,63236.972 ,63415.893 ,63583.082 ,63739.216 ,63885.124 ,64021.598 ,64149.200 ,64268.548 ,64380.588 ,64486.381 ,64586.867 ,64682.768 ,64774.645 ,64863.092 ,64948.658 ,65031.866 ,65113.274 ,65193.439 ,65272.888 ,65352.168 ,65431.745 ,65512.068 ,65593.530 ,65676.468 ,65761.193 ,65847.932 
Israel,1257.971 ,1354.097 ,1451.490 ,1546.238 ,1635.781 ,1718.958 ,1796.010 ,1868.581 ,1939.451 ,2012.150 ,2089.889 ,2174.267 ,2264.309 ,2355.932 ,2443.298 ,2522.530 ,2591.594 ,2652.697 ,2711.300 ,2775.162 ,2849.622 ,2936.668 ,3033.922 ,3137.033 ,3239.563 ,3336.760 ,3427.664 ,3513.529 ,3594.488 ,3671.282 ,3744.667 ,3815.232 ,3883.467 ,3950.123 ,4016.130 ,4082.787 ,4148.946 ,4216.179 ,4291.576 ,4384.355 ,4500.475 ,4643.198 ,4808.858 ,4987.730 ,5166.072 ,5333.719 ,5488.077 ,5631.544 ,5765.210 ,5891.770 ,6013.741 ,6129.530 ,6239.285 ,6349.519 ,6468.827 ,6602.970 ,6755.211 ,6922.685 ,7097.410 ,7267.895 ,7425.959 ,7568.774 ,7699.105 ,7821.105 ,7941.329 ,8064.547 ,8159.787 ,8244.252 ,8321.585 ,8396.779 ,8473.589 ,8553.488 ,8636.020 ,8720.666 ,8806.125 ,8891.494 ,8976.920 ,9063.051 ,9150.027 ,9237.981 ,9327.006 ,9417.094 ,9508.140 ,9600.004 ,9692.536 ,9785.536 ,9878.876 ,9972.417 ,10065.870 ,10158.945 ,10251.341 ,10342.903 ,10433.439 ,10522.661 ,10610.231 ,10695.878 ,10779.501 ,10861.033 ,10940.259 ,11017.031 ,11091.252 ,11162.865 ,11231.980 ,11298.900 ,11364.058 ,11427.812 ,11490.276 ,11551.550 ,11611.896 ,11671.577 ,11730.829 ,11789.767 ,11848.461 ,11906.974 ,11965.330 ,12023.560 ,12081.672 ,12139.665 ,12197.416 ,12254.771 ,12311.582 ,12367.776 ,12423.307 ,12478.049 ,12531.880 ,12584.675 ,12636.355 ,12686.872 ,12736.093 ,12783.913 ,12830.222 ,12874.991 ,12918.201 ,12959.831 ,12999.880 ,13038.344 ,13075.228 ,13110.583 ,13144.509 ,13177.188 ,13208.744 ,13239.275 ,13268.806 ,13297.354 ,13324.928 ,13351.567 ,13377.315 ,13402.266 ,13426.519 ,13450.232 ,13473.574 
Jordan,481.321 ,536.446 ,576.367 ,610.079 ,644.196 ,682.952 ,728.040 ,778.771 ,832.428 ,884.864 ,932.257 ,973.083 ,1009.733 ,1049.302 ,1101.459 ,1172.550 ,1265.806 ,1377.465 ,1498.309 ,1615.277 ,1718.913 ,1806.605 ,1881.214 ,1945.626 ,2004.833 ,2062.918 ,2120.069 ,2176.135 ,2234.594 ,2299.655 ,2374.422 ,2461.193 ,2559.718 ,2667.470 ,2780.428 ,2895.985 ,3011.300 ,3127.917 ,3252.672 ,3395.023 ,3560.582 ,3753.433 ,3968.198 ,4189.431 ,4395.953 ,4572.904 ,4716.373 ,4832.267 ,4927.912 ,5014.899 ,5103.130 ,5193.482 ,5287.488 ,5396.774 ,5535.595 ,5714.111 ,5934.232 ,6193.191 ,6489.822 ,6821.116 ,7182.390 ,7574.943 ,7992.573 ,8413.464 ,8809.306 ,9159.302 ,9397.650 ,9562.193 ,9666.489 ,9732.890 ,9779.146 ,9808.083 ,9818.217 ,9818.452 ,9818.780 ,9826.949 ,9847.753 ,9882.494 ,9930.815 ,9990.455 ,10059.646 ,10138.916 ,10229.250 ,10329.505 ,10438.002 ,10553.114 ,10674.321 ,10800.601 ,10929.128 ,11056.483 ,11179.969 ,11298.277 ,11411.184 ,11518.467 ,11620.364 ,11717.069 ,11808.306 ,11893.841 ,11974.116 ,12049.790 ,12121.490 ,12189.401 ,12253.785 ,12315.490 ,12375.531 ,12434.722 ,12493.434 ,12551.787 ,12610.025 ,12668.298 ,12726.707 ,12785.356 ,12844.246 ,12903.121 ,12961.633 ,13019.441 ,13076.422 ,13132.449 ,13187.097 ,13239.852 ,13290.296 ,13338.273 ,13383.699 ,13426.355 ,13466.058 ,13502.678 ,13536.163 ,13566.569 ,13594.081 ,13618.972 ,13641.494 ,13661.780 ,13679.964 ,13696.375 ,13711.404 ,13725.387 ,13738.505 ,13750.915 ,13762.871 ,13774.610 ,13786.346 ,13798.213 ,13810.288 ,13822.594 ,13835.153 ,13847.939 ,13860.944 ,13874.136 ,13887.502 ,13901.006 ,13914.615 
Kuwait,153.096 ,157.932 ,162.696 ,167.896 ,174.091 ,181.888 ,191.975 ,205.065 ,221.911 ,243.235 ,269.618 ,301.336 ,338.296 ,379.891 ,425.235 ,473.554 ,524.856 ,579.007 ,634.897 ,691.129 ,746.767 ,801.142 ,854.604 ,908.520 ,964.834 ,1024.940 ,1089.209 ,1157.033 ,1227.601 ,1299.683 ,1372.318 ,1442.991 ,1511.314 ,1580.638 ,1655.833 ,1738.994 ,1836.105 ,1942.810 ,2038.885 ,2096.932 ,2099.615 ,2035.661 ,1916.877 ,1777.137 ,1663.932 ,1610.651 ,1631.740 ,1715.314 ,1836.353 ,1957.066 ,2050.741 ,2109.355 ,2143.833 ,2169.118 ,2207.939 ,2276.623 ,2377.258 ,2503.410 ,2652.340 ,2818.939 ,2998.083 ,3191.051 ,3395.556 ,3598.385 ,3782.450 ,3935.794 ,4054.739 ,4141.759 ,4206.167 ,4262.237 ,4320.578 ,4383.776 ,4449.163 ,4515.972 ,4581.974 ,4645.577 ,4707.335 ,4768.500 ,4828.897 ,4888.165 ,4946.083 ,5002.622 ,5057.921 ,5112.175 ,5165.597 ,5218.363 ,5270.503 ,5321.964 ,5372.677 ,5422.558 ,5471.506 ,5519.530 ,5566.619 ,5612.614 ,5657.330 ,5700.639 ,5742.495 ,5782.932 ,5822.056 ,5860.003 ,5896.867 ,5932.731 ,5967.616 ,6001.543 ,6034.544 ,6066.657 ,6097.954 ,6128.513 ,6158.503 ,6188.087 ,6217.425 ,6246.582 ,6275.646 ,6304.735 ,6333.993 ,6363.510 ,6393.351 ,6423.560 ,6454.120 ,6485.048 ,6516.311 ,6547.924 ,6579.869 ,6612.082 ,6644.475 ,6676.977 ,6709.555 ,6742.156 ,6774.707 ,6807.078 ,6839.190 ,6870.981 ,6902.441 ,6933.527 ,6964.226 ,6994.522 ,7024.400 ,7053.834 ,7082.837 ,7111.442 ,7139.654 ,7167.500 ,7194.959 ,7222.068 ,7248.801 ,7275.186 ,7301.242 ,7326.986 ,7352.473 ,7377.728 ,7402.821 
Lebanon,1334.621 ,1358.217 ,1392.725 ,1434.849 ,1481.959 ,1532.109 ,1584.030 ,1637.127 ,1691.361 ,1747.162 ,1804.926 ,1864.605 ,1925.276 ,1984.980 ,2041.207 ,2092.348 ,2136.636 ,2174.845 ,2210.959 ,2250.602 ,2297.389 ,2353.555 ,2416.735 ,2480.419 ,2535.497 ,2575.690 ,2598.354 ,2606.221 ,2604.865 ,2602.566 ,2605.293 ,2615.747 ,2632.276 ,2651.292 ,2667.220 ,2676.583 ,2677.280 ,2672.173 ,2668.585 ,2676.605 ,2703.016 ,2752.462 ,2821.862 ,2900.854 ,2974.640 ,3033.394 ,3070.960 ,3092.670 ,3113.951 ,3156.646 ,3235.366 ,3359.859 ,3522.837 ,3701.464 ,3863.267 ,3986.852 ,4057.350 ,4086.466 ,4111.047 ,4183.156 ,4337.141 ,4588.368 ,4916.404 ,5276.102 ,5603.279 ,5851.479 ,6019.969 ,6114.467 ,6148.147 ,6144.231 ,6120.960 ,6079.922 ,6018.282 ,5945.353 ,5871.904 ,5806.249 ,5753.153 ,5713.327 ,5685.619 ,5666.726 ,5654.145 ,5648.375 ,5650.674 ,5659.873 ,5674.365 ,5692.766 ,5714.700 ,5739.751 ,5766.442 ,5793.075 ,5818.385 ,5841.566 ,5862.731 ,5882.631 ,5902.559 ,5923.455 ,5945.385 ,5967.962 ,5991.188 ,6015.000 ,6039.292 ,6064.048 ,6089.175 ,6114.345 ,6139.152 ,6163.251 ,6186.485 ,6208.740 ,6229.774 ,6249.303 ,6267.114 ,6283.092 ,6297.197 ,6309.392 ,6319.693 ,6328.113 ,6334.675 ,6339.443 ,6342.559 ,6344.222 ,6344.602 ,6343.823 ,6342.005 ,6339.406 ,6336.330 ,6333.018 ,6329.631 ,6326.251 ,6323.047 ,6320.125 ,6317.605 ,6315.579 ,6314.102 ,6313.196 ,6312.848 ,6313.054 ,6313.832 ,6315.203 ,6317.115 ,6319.473 ,6322.228 ,6325.349 ,6328.826 ,6332.683 ,6336.918 ,6341.539 ,6346.526 ,6351.850 ,6357.464 ,6363.293 ,6369.255 
Oman,456.419 ,462.251 ,469.350 ,477.440 ,486.312 ,495.816 ,505.892 ,516.471 ,527.598 ,539.328 ,551.740 ,564.890 ,578.824 ,593.501 ,608.887 ,625.009 ,642.003 ,660.119 ,679.597 ,700.725 ,723.852 ,748.973 ,776.383 ,806.991 ,841.948 ,882.044 ,927.439 ,977.808 ,1032.800 ,1091.853 ,1154.379 ,1220.587 ,1290.111 ,1361.097 ,1431.077 ,1498.417 ,1561.185 ,1619.864 ,1678.116 ,1741.160 ,1812.160 ,1893.771 ,1983.277 ,2072.111 ,2148.428 ,2204.283 ,2236.666 ,2249.773 ,2251.875 ,2254.918 ,2267.991 ,2294.787 ,2334.285 ,2385.255 ,2444.751 ,2511.269 ,2582.991 ,2662.762 ,2759.014 ,2882.942 ,3041.460 ,3237.268 ,3464.644 ,3711.481 ,3960.925 ,4199.810 ,4414.503 ,4611.644 ,4788.718 ,4944.433 ,5078.398 ,5188.047 ,5273.940 ,5343.032 ,5405.086 ,5467.396 ,5532.694 ,5599.746 ,5667.015 ,5731.413 ,5790.826 ,5845.356 ,5896.594 ,5945.650 ,5993.970 ,6042.666 ,6092.173 ,6142.365 ,6192.953 ,6243.458 ,6293.514 ,6343.059 ,6392.255 ,6441.260 ,6490.289 ,6539.434 ,6588.760 ,6638.038 ,6686.788 ,6734.379 ,6780.307 ,6824.396 ,6866.690 ,6907.238 ,6946.241 ,6983.823 ,7019.960 ,7054.578 ,7087.668 ,7119.222 ,7149.245 ,7177.742 ,7204.738 ,7230.262 ,7254.374 ,7277.115 ,7298.505 ,7318.546 ,7337.261 ,7354.658 ,7370.734 ,7385.528 ,7399.051 ,7411.285 ,7422.207 ,7431.800 ,7440.097 ,7447.144 ,7452.980 ,7457.643 ,7461.193 ,7463.676 ,7465.172 ,7465.794 ,7465.673 ,7464.902 ,7463.569 ,7461.766 ,7459.631 ,7457.344 ,7455.004 ,7452.739 ,7450.588 ,7448.607 ,7446.810 ,7445.251 ,7443.952 ,7442.962 ,7442.354 ,7442.196 ,7442.566 
Qatar,25.003 ,27.497 ,29.873 ,32.060 ,34.042 ,35.866 ,37.622 ,39.450 ,41.546 ,44.126 ,47.384 ,51.421 ,56.263 ,61.717 ,67.567 ,73.633 ,79.844 ,86.295 ,93.201 ,100.874 ,109.514 ,119.424 ,130.534 ,142.241 ,153.704 ,164.413 ,173.836 ,182.443 ,192.093 ,205.313 ,223.775 ,248.144 ,277.396 ,309.479 ,341.455 ,371.081 ,397.932 ,422.341 ,443.794 ,461.870 ,476.445 ,487.491 ,495.517 ,501.566 ,507.095 ,513.455 ,522.304 ,534.608 ,550.430 ,569.447 ,592.267 ,616.886 ,645.659 ,688.586 ,758.855 ,864.863 ,1010.382 ,1189.633 ,1389.342 ,1590.780 ,1779.676 ,1952.054 ,2109.568 ,2250.473 ,2374.419 ,2481.539 ,2571.340 ,2642.947 ,2701.362 ,2753.592 ,2804.954 ,2857.241 ,2909.766 ,2962.246 ,3013.602 ,3063.051 ,3111.026 ,3158.292 ,3204.744 ,3250.133 ,3294.279 ,3337.279 ,3379.228 ,3419.971 ,3459.290 ,3497.075 ,3533.257 ,3568.014 ,3601.762 ,3635.072 ,3668.373 ,3701.828 ,3735.365 ,3768.938 ,3802.415 ,3835.693 ,3868.764 ,3901.700 ,3934.398 ,3966.775 ,3998.765 ,4030.327 ,4061.439 ,4092.082 ,4122.236 ,4151.864 ,4180.972 ,4209.523 ,4237.503 ,4264.907 ,4291.724 ,4317.940 ,4343.560 ,4368.591 ,4393.058 ,4416.975 ,4440.343 ,4463.175 ,4485.464 ,4507.222 ,4528.479 ,4549.219 ,4569.444 ,4589.154 ,4608.306 ,4626.921 ,4644.975 ,4662.490 ,4679.441 ,4695.836 ,4711.657 ,4726.917 ,4741.631 ,4755.837 ,4769.557 ,4782.834 ,4795.682 ,4808.138 ,4820.250 ,4832.080 ,4843.685 ,4855.109 ,4866.379 ,4877.512 ,4888.540 ,4899.478 ,4910.356 ,4921.229 ,4932.115 ,4943.079 ,4954.173 
