"Region, subregion, country or area *",1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
Israel,1257.971 ,1354.097 ,1451.490 ,1546.238 ,1635.781 ,1718.958 ,1796.010 ,1868.581 ,1939.451 ,2012.150 ,2089.889 ,2174.267 ,2264.309 ,2355.932 ,2443.298 ,2522.530 ,2591.594 ,2652.697 ,2711.300 ,2775.162 ,2849.622 ,2936.668 ,3033.922 ,3137.033 ,3239.563 ,3336.760 ,3427.664 ,3513.529 ,3594.488 ,3671.282 ,3744.667 ,3815.232 ,3883.467 ,3950.123 ,4016.130 ,4082.787 ,4148.946 ,4216.179 ,4291.576 ,4384.355 ,4500.475 ,4643.198 ,4808.858 ,4987.730 ,5166.072 ,5333.719 ,5488.077 ,5631.544 ,5765.210 ,5891.770 ,6013.741 ,6129.530 ,6239.285 ,6349.519 ,6468.827 ,6602.970 ,6755.211 ,6922.685 ,7097.410 ,7267.895 ,7425.959 ,7568.774 ,7699.105 ,7821.105 ,7941.329 ,8064.547 ,8205.376 ,8347.924 ,8491.949 ,8637.271 ,8783.800 ,8931.528 ,9080.503 ,9230.866 ,9382.765 ,9536.361 ,9691.684 ,9848.655 ,10006.997 ,10166.336 ,10326.406 ,10487.129 ,10648.584 ,10810.914 ,10974.345 ,11139.044 ,11305.033 ,11472.306 ,11640.949 ,11811.036 ,11982.666 ,12155.850 ,12330.580 ,12506.824 ,12684.553 ,12863.702 ,13044.253 ,13226.147 ,13409.334 ,13593.765 ,13779.340 ,13966.024 ,14153.728 ,14342.296 ,14531.540 ,14721.332 ,14911.572 ,15102.243 ,15293.234 ,15484.447 ,15675.823 ,15867.307 ,16058.909 ,16250.706 ,16442.809 ,16635.308 ,16828.235 ,17021.608 ,17215.477 ,17409.879 ,17604.875 ,17800.475 ,17996.724 ,18193.735 ,18391.661 ,18590.609 ,18790.594 ,18991.593 ,19193.544 ,19396.372 ,19600.007 ,19804.400 ,20009.514 ,20215.222 ,20421.347 ,20627.772 ,20834.400 ,21041.165 ,21248.004 ,21454.873 ,21661.712 ,21868.437 ,22074.964 ,22281.208 ,22487.075 ,22692.476 ,22897.336 ,23101.576 ,23305.145 ,23507.978 ,23710.017 
Jordan,481.321 ,536.446 ,576.367 ,610.079 ,644.196 ,682.952 ,728.040 ,778.771 ,832.428 ,884.864 ,932.257 ,973.083 ,1009.733 ,1049.302 ,1101.459 ,1172.550 ,1265.806 ,1377.465 ,1498.309 ,1615.277 ,1718.913 ,1806.605 ,1881.214 ,1945.626 ,2004.833 ,2062.918 ,2120.069 ,2176.135 ,2234.594 ,2299.655 ,2374.422 ,2461.193 ,2559.718 ,2667.470 ,2780.428 ,2895.985 ,3011.300 ,3127.917 ,3252.672 ,3395.023 ,3560.582 ,3753.433 ,3968.198 ,4189.431 ,4395.953 ,4572.904 ,4716.373 ,4832.267 ,4927.912 ,5014.899 ,5103.130 ,5193.482 ,5287.488 ,5396.774 ,5535.595 ,5714.111 ,5934.232 ,6193.191 ,6489.822 ,6821.116 ,7182.390 ,7574.943 ,7992.573 ,8413.464 ,8809.306 ,9159.302 ,9477.243 ,9743.819 ,9965.534 ,10149.162 ,10301.741 ,10430.643 ,10543.492 ,10648.058 ,10751.911 ,10861.661 ,10982.089 ,11115.381 ,11260.799 ,11415.614 ,11577.805 ,11747.936 ,11927.357 ,12115.459 ,12311.327 ,12514.003 ,12723.289 ,12938.552 ,13157.844 ,13378.721 ,13599.322 ,13818.654 ,14036.708 ,14253.830 ,14470.850 ,14688.313 ,14906.083 ,15123.677 ,15340.919 ,15557.601 ,15773.534 ,15988.623 ,16202.807 ,16416.003 ,16628.123 ,16839.121 ,17048.947 ,17257.564 ,17464.867 ,17670.738 ,17875.114 ,18077.956 ,18279.343 ,18479.423 ,18678.418 ,18876.504 ,19073.758 ,19270.208 ,19465.931 ,19660.997 ,19855.491 ,20049.448 ,20242.904 ,20435.906 ,20628.486 ,20820.671 ,21012.452 ,21203.816 ,21394.727 ,21585.152 ,21775.014 ,21964.301 ,22152.937 ,22340.792 ,22527.697 ,22713.521 ,22898.178 ,23081.635 ,23263.817 ,23444.654 ,23624.091 ,23802.081 ,23978.575 ,24153.567 ,24327.031 ,24498.944 ,24669.319 ,24838.144 ,25005.431 ,25171.188 ,25335.437 
Kuwait,153.096 ,157.932 ,162.696 ,167.896 ,174.091 ,181.888 ,191.975 ,205.065 ,221.911 ,243.235 ,269.618 ,301.336 ,338.296 ,379.891 ,425.235 ,473.554 ,524.856 ,579.007 ,634.897 ,691.129 ,746.767 ,801.142 ,854.604 ,908.520 ,964.834 ,1024.940 ,1089.209 ,1157.033 ,1227.601 ,1299.683 ,1372.318 ,1442.991 ,1511.314 ,1580.638 ,1655.833 ,1738.994 ,1836.105 ,1942.810 ,2038.885 ,2096.932 ,2099.615 ,2035.661 ,1916.877 ,1777.137 ,1663.932 ,1610.651 ,1631.740 ,1715.314 ,1836.353 ,1957.066 ,2050.741 ,2109.355 ,2143.833 ,2169.118 ,2207.939 ,2276.623 ,2377.258 ,2503.410 ,2652.340 ,2818.939 ,2998.083 ,3191.051 ,3395.556 ,3598.385 ,3782.450 ,3935.794 ,4021.923 ,4105.881 ,4187.536 ,4266.867 ,4343.962 ,4419.051 ,4492.475 ,4564.659 ,4636.098 ,4707.207 ,4778.230 ,4849.115 ,4919.491 ,4988.768 ,5056.527 ,5122.676 ,5187.395 ,5250.931 ,5313.642 ,5375.789 ,5437.439 ,5498.532 ,5559.058 ,5619.006 ,5678.345 ,5737.111 ,5795.326 ,5852.884 ,5909.669 ,5965.580 ,6020.603 ,6074.792 ,6128.244 ,6181.095 ,6233.457 ,6285.405 ,6336.938 ,6388.034 ,6438.670 ,6488.818 ,6538.528 ,6587.887 ,6637.001 ,6686.018 ,6735.053 ,6784.175 ,6833.439 ,6882.983 ,6932.942 ,6983.423 ,7034.482 ,7086.167 ,7138.533 ,7191.610 ,7245.436 ,7300.032 ,7355.387 ,7411.469 ,7468.245 ,7525.664 ,7583.687 ,7642.296 ,7701.394 ,7760.864 ,7820.632 ,7880.620 ,7940.825 ,8001.167 ,8061.614 ,8122.112 ,8182.616 ,8243.116 ,8303.577 ,8364.002 ,8424.377 ,8484.691 ,8544.936 ,8605.104 ,8665.198 ,8725.214 ,8785.160 ,8845.052 ,8904.915 ,8964.769 ,9024.660 
Lebanon,1334.621 ,1358.217 ,1392.725 ,1434.849 ,1481.959 ,1532.109 ,1584.030 ,1637.127 ,1691.361 ,1747.162 ,1804.926 ,1864.605 ,1925.276 ,1984.980 ,2041.207 ,2092.348 ,2136.636 ,2174.845 ,2210.959 ,2250.602 ,2297.389 ,2353.555 ,2416.735 ,2480.419 ,2535.497 ,2575.690 ,2598.354 ,2606.221 ,2604.865 ,2602.566 ,2605.293 ,2615.747 ,2632.276 ,2651.292 ,2667.220 ,2676.583 ,2677.280 ,2672.173 ,2668.585 ,2676.605 ,2703.016 ,2752.462 ,2821.862 ,2900.854 ,2974.640 ,3033.394 ,3070.960 ,3092.670 ,3113.951 ,3156.646 ,3235.366 ,3359.859 ,3522.837 ,3701.464 ,3863.267 ,3986.852 ,4057.350 ,4086.466 ,4111.047 ,4183.156 ,4337.141 ,4588.368 ,4916.404 ,5276.102 ,5603.279 ,5851.479 ,5984.028 ,6067.541 ,6108.068 ,6112.049 ,6086.313 ,6038.146 ,5975.197 ,5905.349 ,5836.369 ,5774.975 ,5725.855 ,5690.801 ,5668.327 ,5654.724 ,5647.188 ,5646.039 ,5652.530 ,5665.555 ,5683.682 ,5705.603 ,5730.966 ,5759.284 ,5789.071 ,5818.595 ,5846.599 ,5872.308 ,5895.849 ,5918.035 ,5940.201 ,5963.331 ,5987.519 ,6012.446 ,6038.247 ,6065.007 ,6092.750 ,6121.500 ,6151.180 ,6181.516 ,6212.142 ,6242.731 ,6273.161 ,6303.284 ,6332.723 ,6361.024 ,6387.841 ,6413.025 ,6436.502 ,6458.175 ,6477.969 ,6495.850 ,6511.800 ,6525.886 ,6538.253 ,6549.109 ,6558.671 ,6567.052 ,6574.405 ,6581.053 ,6587.384 ,6593.720 ,6600.252 ,6607.092 ,6614.453 ,6622.525 ,6631.472 ,6641.387 ,6652.370 ,6664.439 ,6677.598 ,6691.845 ,6707.213 ,6723.688 ,6741.179 ,6759.548 ,6778.670 ,6798.485 ,6818.962 ,6840.098 ,6861.888 ,6884.309 ,6907.296 ,6930.770 ,6954.637 ,6978.730 ,7002.883 
Oman,456.419 ,462.251 ,469.350 ,477.440 ,486.312 ,495.816 ,505.892 ,516.471 ,527.598 ,539.328 ,551.740 ,564.890 ,578.824 ,593.501 ,608.887 ,625.009 ,642.003 ,660.119 ,679.597 ,700.725 ,723.852 ,748.973 ,776.383 ,806.991 ,841.948 ,882.044 ,927.439 ,977.808 ,1032.800 ,1091.853 ,1154.379 ,1220.587 ,1290.111 ,1361.097 ,1431.077 ,1498.417 ,1561.185 ,1619.864 ,1678.116 ,1741.160 ,1812.160 ,1893.771 ,1983.277 ,2072.111 ,2148.428 ,2204.283 ,2236.666 ,2249.773 ,2251.875 ,2254.918 ,2267.991 ,2294.787 ,2334.285 ,2385.255 ,2444.751 ,2511.269 ,2582.991 ,2662.762 ,2759.014 ,2882.942 ,3041.460 ,3237.268 ,3464.644 ,3711.481 ,3960.925 ,4199.810 ,4457.401 ,4683.072 ,4878.553 ,5046.221 ,5189.060 ,5310.758 ,5415.630 ,5508.449 ,5594.210 ,5677.315 ,5760.741 ,5845.300 ,5929.323 ,6009.551 ,6083.771 ,6152.076 ,6216.170 ,6277.266 ,6337.074 ,6396.851 ,6457.139 ,6517.909 ,6579.102 ,6640.456 ,6701.810 ,6763.192 ,6824.885 ,6887.249 ,6950.744 ,7015.666 ,7082.125 ,7149.855 ,7218.274 ,7286.579 ,7354.114 ,7420.643 ,7486.128 ,7550.386 ,7613.275 ,7674.677 ,7734.443 ,7792.474 ,7848.680 ,7902.983 ,7955.335 ,8005.724 ,8054.164 ,8100.747 ,8145.618 ,8188.899 ,8230.666 ,8270.972 ,8309.989 ,8347.892 ,8384.832 ,8420.928 ,8456.218 ,8490.822 ,8524.837 ,8558.353 ,8591.436 ,8624.131 ,8656.452 ,8688.380 ,8719.919 ,8751.110 ,8781.969 ,8812.494 ,8842.644 ,8872.416 ,8901.810 ,8930.884 ,8959.672 ,8988.241 ,9016.646 ,9044.954 ,9073.183 ,9101.382 ,9129.587 ,9157.833 ,9186.187 ,9214.729 ,9243.504 ,9272.624 ,9302.174 
Qatar,25.003 ,27.497 ,29.873 ,32.060 ,34.042 ,35.866 ,37.622 ,39.450 ,41.546 ,44.126 ,47.384 ,51.421 ,56.263 ,61.717 ,67.567 ,73.633 ,79.844 ,86.295 ,93.201 ,100.874 ,109.514 ,119.424 ,130.534 ,142.241 ,153.704 ,164.413 ,173.836 ,182.443 ,192.093 ,205.313 ,223.775 ,248.144 ,277.396 ,309.479 ,341.455 ,371.081 ,397.932 ,422.341 ,443.794 ,461.870 ,476.445 ,487.491 ,495.517 ,501.566 ,507.095 ,513.455 ,522.304 ,534.608 ,550.430 ,569.447 ,592.267 ,616.886 ,645.659 ,688.586 ,758.855 ,864.863 ,1010.382 ,1189.633 ,1389.342 ,1590.780 ,1779.676 ,1952.054 ,2109.568 ,2250.473 ,2374.419 ,2481.539 ,2553.736 ,2622.403 ,2687.706 ,2749.856 ,2809.127 ,2865.852 ,2920.441 ,2973.316 ,3024.931 ,3075.683 ,3125.814 ,3175.358 ,3224.104 ,3271.699 ,3317.862 ,3362.647 ,3406.185 ,3448.355 ,3488.994 ,3528.052 ,3565.477 ,3601.427 ,3636.362 ,3670.876 ,3705.421 ,3740.181 ,3775.082 ,3810.121 ,3845.143 ,3880.075 ,3914.919 ,3949.737 ,3984.467 ,4019.035 ,4053.378 ,4087.465 ,4121.281 ,4154.786 ,4187.935 ,4220.705 ,4253.067 ,4284.995 ,4316.467 ,4347.449 ,4377.924 ,4407.865 ,4437.286 ,4466.187 ,4494.599 ,4522.539 ,4550.013 ,4577.028 ,4603.589 ,4629.722 ,4655.454 ,4680.780 ,4705.713 ,4730.273 ,4754.454 ,4778.274 ,4801.738 ,4824.855 ,4847.630 ,4870.048 ,4892.097 ,4913.803 ,4935.186 ,4956.251 ,4977.046 ,4997.586 ,5017.901 ,5038.009 ,5057.955 ,5077.814 ,5097.614 ,5117.407 ,5137.202 ,5157.038 ,5176.923 ,5196.884 ,5216.942 ,5237.130 ,5257.490 ,5278.066 ,5298.907 
Saudi Arabia,3121.335 ,3198.551 ,3283.300 ,3372.617 ,3464.552 ,3558.155 ,3653.561 ,3751.875 ,3855.084 ,3965.815 ,4086.539 ,4218.879 ,4362.864 ,4516.659 ,4677.404 ,4843.635 ,5015.204 ,5194.846 ,5387.486 ,5599.628 ,5836.389 ,6100.994 ,6393.894 ,6714.095 ,7059.334 ,7428.703 ,7818.613 ,8231.604 ,8679.840 ,9179.621 ,9740.599 ,10366.661 ,11048.080 ,11763.837 ,12484.967 ,13189.115 ,13869.012 ,14525.660 ,15155.223 ,15755.944 ,16326.815 ,16867.829 ,17378.833 ,17859.750 ,18311.090 ,18735.841 ,19131.578 ,19505.576 ,19882.458 ,20294.406 ,20764.312 ,21303.592 ,21906.308 ,22556.425 ,23228.890 ,23905.654 ,24578.301 ,25252.569 ,25940.770 ,26661.492 ,27425.676 ,28238.020 ,29086.357 ,29944.476 ,30776.722 ,31557.144 ,32283.416 ,32993.542 ,33687.055 ,34363.863 ,35024.289 ,35669.084 ,36299.398 ,36916.681 ,37522.580 ,38118.517 ,38705.216 ,39282.357 ,39848.395 ,40401.031 ,40938.587 ,41461.264 ,41969.692 ,42463.224 ,42941.115 ,43403.225 ,43849.365 ,44280.923 ,44701.341 ,45115.168 ,45525.964 ,45934.974 ,46342.173 ,46748.165 ,47153.171 ,47557.255 ,47960.794 ,48363.772 ,48765.240 ,49163.805 ,49558.238 ,49948.166 ,50333.150 ,50711.914 ,51082.950 ,51445.041 ,51797.783 ,52140.994 ,52474.102 ,52796.566 ,53108.148 ,53408.838 ,53699.142 ,53980.044 ,54252.913 ,54519.028 ,54779.055 ,55033.770 ,55284.719 ,55533.713 ,55782.291 ,56031.317 ,56281.480 ,56533.854 ,56789.511 ,57049.302 ,57313.736 ,57583.057 ,57857.365 ,58136.599 ,58420.578 ,58709.321 ,59002.572 ,59299.552 ,59599.223 ,59900.663 ,60203.425 ,60507.141 ,60811.062 ,61114.403 ,61416.445 ,61716.690 ,62014.749 ,62310.369 ,62603.326 ,62893.403 ,63180.343 ,63463.869 ,63743.654 ,64019.363 ,64290.586 
State of Palestine,931.928 ,923.747 ,931.907 ,948.782 ,968.648 ,987.760 ,1004.314 ,1018.491 ,1032.097 ,1048.111 ,1069.316 ,1096.811 ,1128.708 ,1159.584 ,1182.053 ,1191.384 ,1184.687 ,1165.054 ,1141.048 ,1124.752 ,1124.649 ,1144.093 ,1180.050 ,1226.926 ,1276.127 ,1321.421 ,1361.346 ,1398.017 ,1433.100 ,1469.436 ,1509.183 ,1552.787 ,1599.645 ,1649.698 ,1702.656 ,1758.477 ,1817.036 ,1878.940 ,1945.678 ,2019.227 ,2100.883 ,2190.399 ,2286.985 ,2390.599 ,2501.078 ,2617.702 ,2741.578 ,2871.147 ,2999.862 ,3119.076 ,3223.009 ,3308.750 ,3379.049 ,3440.799 ,3504.041 ,3576.170 ,3659.363 ,3751.866 ,3852.310 ,3957.984 ,4066.829 ,4178.875 ,4294.960 ,4414.644 ,4537.425 ,4662.884 ,4795.771 ,4933.661 ,5075.923 ,5222.022 ,5371.519 ,5524.066 ,5679.386 ,5837.319 ,5997.725 ,6160.506 ,6325.512 ,6492.515 ,6661.145 ,6831.019 ,7001.855 ,7173.486 ,7345.968 ,7519.494 ,7694.391 ,7870.913 ,8049.103 ,8228.957 ,8410.638 ,8594.334 ,8780.186 ,8968.254 ,9158.537 ,9351.029 ,9545.728 ,9742.591 ,9941.586 ,10142.660 ,10345.693 ,10550.545 ,10757.060 ,10965.164 ,11174.751 ,11385.603 ,11597.470 ,11810.131 ,12023.482 ,12237.444 ,12451.933 ,12666.918 ,12882.333 ,13098.129 ,13314.238 ,13530.614 ,13747.210 ,13964.002 ,14180.939 ,14398.023 ,14615.291 ,14832.823 ,15050.702 ,15268.898 ,15487.384 ,15706.139 ,15925.124 ,16144.292 ,16363.636 ,16583.117 ,16802.700 ,17022.344 ,17241.997 ,17461.629 ,17681.179 ,17900.608 ,18119.882 ,18338.951 ,18557.752 ,18776.250 ,18994.354 ,19211.951 ,19428.976 ,19645.354 ,19861.027 ,20075.995 ,20290.217 ,20503.654 ,20716.277 ,20928.044 ,21138.892 ,21348.744 ,21557.554 
Syrian Arab Republic,3413.331 ,3498.526 ,3591.006 ,3690.735 ,3797.624 ,3911.501 ,4032.069 ,4158.976 ,4291.803 ,4430.101 ,4573.512 ,4721.896 ,4875.422 ,5034.646 ,5200.336 ,5373.137 ,5553.246 ,5740.710 ,5935.860 ,6139.048 ,6350.541 ,6570.857 ,6800.141 ,7037.851 ,7283.177 ,7535.714 ,7794.662 ,8060.649 ,8336.418 ,8625.690 ,8930.774 ,9252.851 ,9590.227 ,9938.847 ,10293.049 ,10648.632 ,11004.272 ,11360.852 ,11719.071 ,12080.444 ,12446.171 ,12815.219 ,13187.085 ,13564.167 ,13949.697 ,14345.492 ,14755.286 ,15177.456 ,15602.210 ,16016.092 ,16410.848 ,16766.899 ,17087.901 ,17415.266 ,17806.638 ,18294.611 ,18914.977 ,19632.806 ,20325.443 ,20824.893 ,21018.834 ,20863.993 ,20420.701 ,19809.141 ,19203.090 ,18734.987 ,18143.935 ,17926.489 ,18042.443 ,18447.116 ,19091.322 ,19920.850 ,20876.996 ,21898.234 ,22922.972 ,23897.799 ,24786.369 ,25577.089 ,26286.437 ,26949.598 ,27592.843 ,28214.097 ,28801.564 ,29362.090 ,29904.133 ,30434.437 ,30956.335 ,31470.854 ,31979.435 ,32482.688 ,32981.138 ,33476.469 ,33969.827 ,34460.410 ,34946.618 ,35427.395 ,35902.792 ,36373.583 ,36840.224 ,37303.382 ,37763.560 ,38220.903 ,38675.427 ,39127.434 ,39577.237 ,40025.014 ,40470.864 ,40914.725 ,41356.380 ,41795.564 ,42231.958 ,42665.489 ,43096.021 ,43523.182 ,43946.497 ,44365.611 ,44780.343 ,45190.593 ,45596.191 ,45996.998 ,46392.899 ,46783.805 ,47169.682 ,47550.645 ,47926.834 ,48298.391 ,48665.356 ,49027.772 ,49385.752 ,49739.393 ,50088.830 ,50434.155 ,50775.439 ,51112.832 ,51446.484 ,51776.527 ,52103.125 ,52426.379 ,52746.258 ,53062.692 ,53375.682 ,53685.355 ,53991.975 ,54295.839 ,54597.308 ,54896.721 ,55194.410 ,55490.651 ,55785.712 ,56079.807 ,56373.146 
Turkey,21408.401 ,21951.206 ,22508.947 ,23081.575 ,23668.906 ,24270.585 ,24886.111 ,25514.810 ,26155.911 ,26808.621 ,27472.331 ,28146.893 ,28832.805 ,29531.342 ,30244.232 ,30972.965 ,31717.477 ,32477.961 ,33256.432 ,34055.361 ,34876.267 ,35720.568 ,36587.225 ,37472.298 ,38370.241 ,39277.211 ,40189.511 ,41108.248 ,42039.935 ,42993.991 ,43975.921 ,44988.356 ,46025.357 ,47073.422 ,48114.105 ,49133.883 ,50128.489 ,51100.878 ,52053.704 ,52992.429 ,53921.699 ,54840.531 ,55748.875 ,56653.729 ,57564.132 ,58486.381 ,59423.208 ,60372.499 ,61329.590 ,62287.326 ,63240.121 ,64191.474 ,65143.054 ,66085.803 ,67007.855 ,67903.406 ,68763.405 ,69597.281 ,70440.032 ,71339.185 ,72326.914 ,73409.455 ,74569.867 ,75787.333 ,77030.628 ,78271.472 ,79943.579 ,81387.459 ,82629.020 ,83695.850 ,84617.212 ,85424.291 ,86149.968 ,86827.950 ,87491.454 ,88169.126 ,88880.715 ,89633.252 ,90419.431 ,91222.226 ,92028.445 ,92840.511 ,93663.348 ,94488.220 ,95303.677 ,96101.262 ,96877.480 ,97633.605 ,98371.824 ,99096.466 ,99810.868 ,100515.106 ,101208.323 ,101891.974 ,102567.821 ,103237.256 ,103900.723 ,104558.448 ,105211.350 ,105860.364 ,106505.995 ,107148.581 ,107787.523 ,108421.245 ,109047.539 ,109664.570 ,110271.838 ,110869.089 ,111455.159 ,112028.730 ,112588.889 ,113135.381 ,113668.318 ,114187.715 ,114693.762 ,115186.885 ,115667.413 ,116136.219 ,116595.028 ,117046.050 ,117491.213 ,117931.608 ,118368.163 ,118802.504 ,119236.381 ,119671.311 ,120108.188 ,120547.793 ,120991.274 ,121439.761 ,121894.081 ,122354.858 ,122822.145 ,123295.356 ,123773.494 ,124255.754 ,124741.981 ,125232.173 ,125725.810 ,126222.295 ,126721.116 ,127221.954 ,127724.591 ,128228.949 ,128734.951 ,129242.485 ,129751.439 ,130261.599 ,130772.747 ,131284.557 ,131796.686 
United Arab Emirates,69.588 ,67.320 ,69.063 ,72.630 ,76.460 ,79.578 ,81.682 ,83.068 ,84.559 ,87.362 ,92.634 ,101.078 ,112.472 ,125.566 ,138.529 ,150.362 ,160.481 ,170.283 ,183.194 ,203.820 ,235.499 ,278.808 ,332.760 ,397.174 ,471.364 ,554.324 ,646.943 ,748.117 ,852.262 ,952.040 ,1042.384 ,1120.900 ,1189.545 ,1253.060 ,1318.478 ,1391.052 ,1472.218 ,1560.718 ,1655.849 ,1756.043 ,1860.174 ,1970.026 ,2086.639 ,2207.405 ,2328.686 ,2448.820 ,2571.020 ,2700.010 ,2838.145 ,2988.162 ,3154.925 ,3326.032 ,3507.232 ,3741.932 ,4087.931 ,4579.562 ,5242.032 ,6044.067 ,6894.278 ,7666.393 ,8270.684 ,8672.475 ,8900.453 ,9006.263 ,9070.867 ,9154.302 ,9298.439 ,9443.121 ,9587.806 ,9732.176 ,9876.127 ,10019.822 ,10163.650 ,10308.176 ,10454.092 ,10601.984 ,10752.111 ,10904.195 ,11057.351 ,11210.304 ,11362.137 ,11512.467 ,11661.552 ,11809.785 ,11957.820 ,12106.125 ,12254.744 ,12403.399 ,12551.831 ,12699.697 ,12846.715 ,12992.799 ,13137.945 ,13281.968 ,13424.674 ,13565.937 ,13705.668 ,13843.867 ,13980.611 ,14116.030 ,14250.232 ,14383.241 ,14515.064 ,14645.753 ,14775.344 ,14903.908 ,15031.484 ,15158.122 ,15283.877 ,15408.824 ,15533.015 ,15656.512 ,15779.336 ,15901.524 ,16023.094 ,16144.068 ,16264.461 ,16384.324 ,16503.690 ,16622.638 ,16741.200 ,16859.402 ,16977.236 ,17094.699 ,17211.744 ,17328.348 ,17444.508 ,17560.236 ,17675.511 ,17790.331 ,17904.681 ,18018.567 ,18132.000 ,18244.980 ,18357.490 ,18469.548 ,18581.163 ,18692.364 ,18803.210 ,18913.743 ,19024.052 ,19134.162 ,19244.099 ,19353.907 ,19463.615 ,19573.257 ,19682.875 ,19792.516 ,19902.259 ,20012.168 ,20122.335 
Yemen,4402.320 ,4473.749 ,4545.741 ,4618.551 ,4692.418 ,4767.587 ,4844.325 ,4922.886 ,5003.533 ,5086.541 ,5172.135 ,5260.501 ,5351.799 ,5446.063 ,5543.339 ,5643.643 ,5748.588 ,5858.638 ,5971.407 ,6083.619 ,6193.810 ,6300.554 ,6407.295 ,6523.452 ,6661.566 ,6830.692 ,7034.868 ,7271.872 ,7536.764 ,7821.552 ,8120.497 ,8434.017 ,8764.621 ,9111.097 ,9472.170 ,9847.899 ,10232.733 ,10628.585 ,11051.504 ,11523.267 ,12057.039 ,12661.614 ,13325.583 ,14017.239 ,14692.686 ,15320.653 ,15889.449 ,16408.954 ,16896.210 ,17378.098 ,17874.725 ,18390.135 ,18919.179 ,19462.086 ,20017.068 ,20582.927 ,21160.534 ,21751.605 ,22356.391 ,22974.929 ,23606.779 ,24252.206 ,24909.969 ,25576.322 ,26246.327 ,26916.207 ,27611.069 ,28321.165 ,29043.683 ,29776.353 ,30517.469 ,31265.897 ,32021.083 ,32782.928 ,33551.684 ,34327.522 ,35110.085 ,35898.120 ,36689.316 ,37480.728 ,38270.215 ,39056.571 ,39840.022 ,40621.701 ,41403.510 ,42186.757 ,42971.514 ,43756.992 ,44542.675 ,45327.811 ,46111.747 ,46894.061 ,47674.537 ,48452.989 ,49229.293 ,50003.145 ,50774.183 ,51541.724 ,52304.761 ,53062.089 ,53812.660 ,54555.869 ,55291.257 ,56018.165 ,56735.943 ,57444.037 ,58142.030 ,58829.550 ,59506.202 ,60171.631 ,60825.565 ,61467.843 ,62098.460 ,62717.497 ,63325.161 ,63921.679 ,64507.197 ,65081.931 ,65646.327 ,66200.947 ,66746.310 ,67282.698 ,67810.416 ,68330.070 ,68842.358 ,69347.840 ,69846.841 ,70339.546 ,70826.060 ,71306.403 ,71780.607 ,72248.819 ,72711.145 ,73167.609 ,73618.128 ,74062.673 ,74501.282 ,74933.986 ,75360.721 ,75781.414 ,76196.001 ,76604.474 ,77006.863 ,77403.220 ,77793.595 ,78178.053 ,78556.614 ,78929.313 ,79296.152 ,79657.112 ,80012.165 
